stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,0,0,16.35,0,0,0
72hpf,4.28,0,0,0,0,6.42,0,1.07,0
21Day,2.68,0,0,6.69,0,6.69,0,6.69,0
3Month,20.8,0.32,0.96,4.48,4.48,0,0,1.6,1.6
22Month,1.09,0,1.09,6.01,0,0,0.55,0,0.55
