stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,28.6,0,8.17
72hpf,1.07,1.07,0,0,0,10.7,1.07,1.07
21Day,1.34,5.35,0,2.68,0,5.35,0,4.02
3Month,3.2,0,4.16,2.56,0.64,0,0,0.96
