stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,12.26,4.09,0,1168.71,0,20.43,0,0,4.09
72hpf,0,14.98,5.35,0,509.22,5.35,16.05,1.07,2.14,5.35
21Day,0,68.27,45.51,0,3383.81,29.45,84.33,0,16.06,42.83
3Month,48.31,2089.27,36.15,284.43,53521.76,260.76,64.95,2.56,85.75,292.75
22Month,53.03,1210.84,77.62,24.05,36673.97,34.44,69.43,81.45,34.44,96.76
