stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,53.12,0,0,0
72hpf,2.14,0,0,0,0,6.42,0,0,1.07
21Day,2.68,4.02,0,6.69,2.68,6.69,0,0,1.34
3Month,22.72,0,1.92,7.68,0.64,0,0.32,0.96,0.96
22Month,20.23,1.09,0,8.75,0,0,2.19,0,1.09
