stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,12.26,0,0,4.09,36.78,0,0
72hpf,0,4.28,0,0,1.07,5.35,0,2.14
21Day,0,6.69,1.34,0,0,0,0,0
3Month,0.32,2.56,34.23,1.28,0.96,0.64,0.64,0.64
22Month,0,0.55,15.31,1.64,0,0,0,0
