stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,12.26,0,0,0,0
72hpf,0,0,0,1.07,0,1.07,0,0
21Day,0,0,0,0,0,0,2.68,1.34
3Month,2.24,0,0.96,18.56,0.64,0,0,0.32
22Month,3.83,0.55,0,30.07,0.55,0,1.09,0
