stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,12.26,0,0,0
72hpf,4.28,0,0,0,1.07,113.4,0,0,3.21
21Day,1.34,1.34,0,1.34,0,87,0,4.02,0
3Month,2.56,0,2.56,0.64,0.32,0,0,0,0.32
22Month,4.37,0,1.09,0.55,0,0,0.55,0,0
