stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,1.07,1.07,0,0,124.1,0,0,2.14
21Day,0,6.69,2.68,0,1.34,271.72,0,1.34,4.02
22Month,1.64,4.92,0.55,1.09,1.09,20.23,1.09,0.55,1.64
