stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,8.17,0,8.17
72hpf,1.07,3.21,0,0,0,0,23.54,1.07,2.14
21Day,0,21.42,1.34,0,1.34,5.35,24.09,0,6.69
3Month,0,5.76,0,4.16,0.96,0.32,2.24,0.96,0.32
22Month,0,2.73,0,1.64,1.64,0,4.37,0.55,0
