stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,16.35,943.96,12.26,0,768.24,163.46,5659.67,24.52,0,878.58
72hpf,56.7,1658.18,121.96,2.14,135.86,254.61,7425.42,78.09,59.91,1191.75
21Day,28.11,1703.95,461.79,17.4,662.57,418.96,2171.1,5.35,131.18,1086.89
3Month,24.96,3151.5,30.72,919.53,1375.46,130.22,108.78,3.84,91.83,208.61
22Month,44.83,2549.6,38.27,214.29,2051.05,55.76,108.24,113.16,60.13,147.6
