stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,237.01,0,0,12.26
72hpf,3.21,49.21,25.67,9.63,18.19,3535.66,1.07,1.07,72.75
21Day,0,52.2,17.4,18.74,13.39,989.18,0,13.39,26.77
3Month,0,0,0,0,0,1.92,0,0,0
22Month,0,1.64,0,2.19,0,83.09,0,0,0.55
