stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,28.6,384.12,8.17,0,93.99,36.78,2304.73,16.35,8.17,359.6
72hpf,18.19,506.01,58.84,0,19.26,65.26,2328.94,19.26,32.09,546.66
21Day,5.35,698.71,271.72,2.68,206.13,135.19,1180.59,0,74.96,385.5
3Month,49.59,2851.71,38.71,898.74,1767.72,349.06,127.34,5.76,97.26,304.91
22Month,96.21,2235.82,31.71,187.5,1420.21,82,166.73,149.24,82.54,212.65
