stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,8.17,0,8.17
72hpf,0,3.21,0,0,0,0,4.28,0,2.14
21Day,0,5.35,0,0,2.68,0,0,0,1.34
3Month,0.32,20.16,0.32,381.38,6.08,1.92,0.96,1.92,1.28
22Month,0,1.09,0,7.11,0.55,0,0,0,0
