stage,Epithelial,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,4.09,0
72hpf,1.07,1.07,0,4.28,0
21Day,0,2.68,0,1.34,1.34
3Month,0,2.56,0,0,0
22Month,1.64,1.09,0.55,0,0
