stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,4.09,0,0,0,0,4.09,0,0
72hpf,0,0,0,0,0,0,8.56,0,1.07
21Day,0,1.34,1.34,0,0,1.34,1.34,0,0
3Month,0,5.76,0,0.64,0.64,0.32,0.32,0,0.32
22Month,0.55,14.76,0,1.64,1.64,0,0.55,0.55,0.55
