stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,4.09,4.09,0,0,0,0,12.26,4.09,4.09
72hpf,0,2.14,1.07,0,0,1.07,1.07,0,1.07
21Day,0,4.02,6.69,0,5.35,0,1.34,0,0
3Month,0,2.56,0,0.64,1.6,0,0,0,0
22Month,0,4.37,0,0.55,1.64,0,0,0.55,0
