stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,1.07,1.07,0,2.14,203.26,1.07,2.14
21Day,1.34,1.34,1.34,1.34,29.45,4.02,2.68
