stage,Epithelial,Erythroid,Immune,Neuron,Secretory,Stromal
21Day,4.02,0,1.34,1.34,0,2.68
3Month,2.24,0,1.92,0,0.32,0.32
22Month,1.09,0.55,3.83,6.01,0,0.55
