stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,12.26,0,0
72hpf,0,0,0,0,1.07,0,1.07
3Month,10.24,41.91,1.28,0.32,0,0.32,8.96
22Month,7.11,0,0.55,0,0,0,5.47
