stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,20.43,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,0,0,3.21,0,0,0
21Day,2.68,1.34,4.02,0,0,2.68,0,0,0
3Month,6.72,0,16.96,1.92,0.32,0,0,0.32,1.92
22Month,19.68,0.55,33.35,1.09,0,0,0.55,0,3.28
