stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,54.74,855.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,43.51,778.03,0,6.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.91,12.58,0,24.28,0,0,0,40.78,0,0,0,0,0,18.01,0,0,0,0,0,0,0,0,0,0,0,634.49,5.62,0,0,243.95,0,8.63,14.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,32.05,0,33.27,0,0,0,42.14,0,0,0,0,0,5.87,0,0,0,0,0,0,0,0,0,0,0,261.54,11.66,0,0,143.6,0,0,0,0,17.78,0,0,0,0,0,0,0,0
 14-21,0,0,2.2,6.25,29.89,4.83,0,5.03,0,0,0,1.35,1.84,0,0,0,0.81,0,0,0,0,3.7,0,0,3.99,70.73,3.89,1.37,0.81,0.87,0,6.97,1.89,7.36,0,0,7.9,37.32,0,0,1.03,0,0
 24-34,0,0,2.31,0,9.03,0.62,0,18.43,0,0,0,3.49,0,0,0.67,0.61,3.45,0,3.01,2.05,9.04,16.78,0.95,0,5.27,384.24,2.71,8.47,3.62,0,0.99,21.71,0,0,0.61,1.03,1.25,74.31,0,0,2.73,0,0.77
 36-46,0,0,0.74,0.76,15.52,0.67,0,68.06,5.22,9.65,0,12.99,0,0,2.46,2.77,11.46,1.11,1.29,0,3.12,31.97,0.77,3.91,4.56,873.05,2.23,20.65,11.98,0,0,26.65,0,0,3.58,0,0,155.73,0,0,8.57,0,7.44
 48-58,0,0,0,0,13.55,1.54,0,204.25,0.81,0.62,1.74,35.94,0,1.42,0,0,1.34,0,1.15,0,5.46,56.88,1.12,4.89,7.15,1090.58,0.91,5.85,4.41,0,0,21.32,0,0,0,5.08,0,177.12,0,0,19.07,0,4.36
 60-70,0,0,0.89,2.79,18.43,2.87,0,376.41,0,2.5,0,36.58,3.03,1.21,1.82,16.3,1.17,0,1.44,0,0,86.87,0,2.52,3.98,1384.05,2.46,16.3,6.4,0,0,30.47,0,0,1.54,0,0,161.12,0,1,5.59,0,6.79
 72-82,0,0,1.09,0,8.05,28.2,0,396.88,0,8.7,2.33,42.68,1.68,0,2.08,2.88,1.71,2.27,4.23,0,0,84.79,6.7,5.51,7.7,1132.78,1.8,15.09,6.17,0,3.16,28.33,0,0,0,0,0,111.89,8.31,2.31,10.57,3.13,3.98
 84-94,0,0,1.72,0,23.41,1.72,0,275.05,0.79,1.19,2.06,40.67,4.15,0,1.1,8.14,1.29,10.62,0,4.16,0,82.47,2.6,15.24,12.94,845,10.62,10.13,9.87,0,0,52.17,0,0,2.75,1.44,0,47.56,2.32,5.37,10.72,4.6,1.57
 96-106,0,0,1.07,0,12.61,46.46,0,215.2,0,0.89,2.81,58.58,9.75,0,4.09,25,2.07,0.66,5.13,4.79,0.67,90.22,1.99,6.89,10.75,515.13,3.08,9.55,7.55,0,7.59,37.89,2.06,0,0,0.64,0,38.3,6.65,0,7.9,5.01,6.13
108-118,0,0,2.32,0,46.84,17.08,0.55,201.62,0.86,2.52,1.38,42.67,10.35,0,0.64,20.32,4.41,6.46,6.58,0,5.55,111.09,15.88,5.07,6.94,719.87,2.12,8.66,8.19,0,3.28,32.31,0,0,0,0.47,0,27.23,5.16,0.82,10.37,3.28,11.08
120,0,0,0,0,53.11,3.68,5.72,204.92,0,3.37,2.85,92.08,17.8,0,2.95,43.33,2.81,3.91,3.78,0,1.45,68.48,1.04,21.33,31.96,1193.15,10.07,31.38,24.94,0,0,58.44,0,0,3.25,0,0,21.59,10.78,6.45,0,29.97,0
