stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,266.33,7153.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.52,0,0,0,0,0,0,0,0,0,0,0
  5-6,303.82,13759.92,0,21.41,0,0,0,0,0,0,0,0,0,48.4,0,0,0,0,0,0,0,0,0,0,0,1077.73,0,0,0,173.66,0,74.3,0,0,0,0,0,0,0,0,0,0,0
  7-9,43.16,631.49,0,1119.66,0,30.83,0,758.25,0,0,0,0,0,260.1,0,0,0,0,0,0,0,0,0,0,0,25078.59,75.85,0,0,4131.29,0,16.76,54.25,0,0,0,0,0,0,0,0,0,0
 10-12,0,76.04,0,233.24,0,6.14,0,153.17,0,0,0,0,0,34.4,0,0,0,0,0,0,0,0,0,0,0,3512.78,56.68,0,0,472.6,0,0,38.02,0,141.45,0,0,0,0,0,0,0,0
 14-21,0,0,43.33,9.09,305.74,37.36,0,141.98,0,4.48,0,17.54,3.41,17.93,7.27,0,70.55,0,5.6,5.33,0.86,51.11,10.8,0,13.62,1275.76,71.42,35.07,5.99,15.68,0,7.7,18.57,21.83,35.02,31.34,33.44,439.15,0,0,13.16,0,3.94
 24-34,0,0,35.2,2.11,172.42,6.57,0,316.65,0,19.21,16.44,92.12,0.79,5.93,11.19,13.86,390.92,0.79,40.89,14.57,14.74,142.31,37.62,0,21.51,3608.43,30.96,404.07,54.69,0,0,74.9,1.59,0,21.6,14.56,16.74,802.75,0,0,93.66,0,7.76
 36-46,0,0,30.34,1.18,142.87,2.19,0,1517.09,15.28,87.39,40.55,268.56,13.55,6.5,15.05,53.1,227.42,25.03,48.2,6.07,46.84,183.97,20.54,6.71,55.81,5926.92,28,473.59,31.29,0,1.74,112.02,6.15,0,14.13,25.61,0,1268.83,0,0,94.38,0,33.37
 48-58,0,0,18.32,5.04,166.16,4.62,0,5009.12,5.23,60.78,94.95,971.73,18.46,23.18,1.78,57.24,68.21,14.2,79.3,14.6,47.04,271.79,24.41,14.7,33.63,7443.75,22.37,312.75,39.41,0,1.51,99.24,0,0,14.49,7.68,0,1205.73,0,2.17,48.75,0,71.26
 60-70,0,0,37,0,179.08,2.94,0,13805.31,11.63,111.07,87.98,1471.82,60.99,21.67,0,116.79,73.76,85.05,60.42,39.44,34.35,302.36,7.39,38.43,23.61,7935.74,49.44,143.42,34.05,0,3.89,179.34,0,0,17.63,7.84,0,846.85,17.28,27.92,35.12,8.04,32.7
 72-82,0,0,276.89,7.33,238.04,51.56,2.03,17732.7,35.03,32.53,99.08,2496.09,257.45,3.56,8.31,70.09,156.07,115,107.25,64.23,36.93,560.65,28.92,37.33,38.73,7808.15,20.26,262.24,59.74,0,11.92,110.75,0,0,8.41,3.79,0,595.68,108.91,35.85,108.24,60.17,109.84
 84-94,0,0,250.68,21.99,482.95,30.59,1.9,14578.63,24.89,92.3,100.64,2864.4,459.4,15.75,5.28,128.58,308.45,248.71,170,151.98,34.89,650.37,19.17,71.8,37.42,6701.15,14.7,389.13,109.46,0,4.79,302.42,0,0,25.8,5.49,0,484.4,430.15,63.76,125.91,49.17,45.68
 96-106,2.68,0,177.66,33.82,446.18,105.13,6.33,12710.79,138.94,63.18,69.86,2332.71,508.36,0,10.47,162.72,332.02,126.56,235.74,342.22,21.83,416.32,45.08,26.91,45.9,4679.01,12.34,339.2,87.51,0,23.56,294.78,2.25,0,25.35,8.85,0,214.05,712.18,38.37,94.99,58.81,83.85
108-118,0,0,119.6,40.09,476.38,31.94,6.18,10010.8,150.81,94.18,46.98,2877.1,532.16,5.48,4.99,189.32,291.23,161.3,204.82,1214.28,12.99,426.85,49.83,43.85,66.6,7429.18,15.05,349.24,75.38,0,22.67,359.91,1.21,0,30.49,13.29,0,120.81,666.89,11.05,83.24,33.68,37.54
120,2.37,0,129.31,5.08,289.34,42.38,8.99,6439.26,122.63,43.98,32.53,2262.21,267.99,0,0,143.29,134.05,57.73,123.19,674.61,1.6,329.1,12.47,38.59,30.13,6990.51,18.36,209.06,56.61,0,11.91,77.36,0,0,37.73,4.7,0,147.76,187.52,21.3,74,35.72,61.33
