stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,198.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.98,0,0,0,0,0,0,0,0,0,0
  5-6,20.2,147.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,7.73,0,0,0,29.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.01,10.54,0,0,43.34,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,8.72,0,12.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.16,0,0,0,17.02,0,0,0,5.54,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,29.65,5.23,0,6.62,0,1.07,0,4.76,1.46,3.38,0,0,1.08,0,0,0,0.88,12.35,0,0,7.88,116.81,3.12,1.13,0,6.16,0,8.41,9.16,2.64,0,9.7,30.6,0,0,4.63,0,0
 24-34,0,0,0,0,10.29,0,0,17.04,0,2.78,0,3.75,0,0,0,0,1.5,0,0,0,0,18.75,0,0,4.97,218.63,0,3.71,2.35,0,0,18.28,0,0.84,0,1.21,33.93,0,0,7.15,0,0.63
 36-46,0,0,0,0,3.41,0,0,46.44,0,0,0,14.45,0,0,0,0,0,3.97,0,0,0,27.66,0,1.94,7.17,363.54,2.11,0,1.58,0,0,24.11,0,0,2.3,0,79.43,0,0,4.88,0,0
 48-58,0,0,0,0,4.41,3.25,0,71.18,0,4.4,0,16.65,0,0.48,0,0,0,0,0,0,0,22.89,0,0,6.56,196.72,0,2.36,0.99,0,0,8.95,0,0,0,0,40.85,0,0,1,0,0.67
 60-70,0,0,0,0,19,0,0,78.42,0,0,0,6,0,0.97,0,0,1.1,4.76,2.21,0,0,24.43,0,1.82,0.69,148.47,0,0,3,0,0,9.15,0,0,0,0,32.25,0,0,0,0,0
 72-82,0,0,0,0.75,12.02,9.13,0,66.93,0,0,0,15.96,1.38,0,0,6.04,1.18,0,0,0,0,28.31,3.36,2.49,0.94,126.07,0,1.49,2.22,0,0,12.43,0,0,0,0,57.46,0,0,5.35,0,0
 84-94,0,0,0,0,14.08,8.58,0,76.84,0,3.13,7.74,15.99,1.82,0.66,2.2,0.75,0,0.67,0,0,0,24.98,4.61,0.65,5.69,107.16,0.67,1.99,1.89,0,0,37.86,0,0.7,0,0,19.63,3.41,1.03,3.7,0.68,0
 96-106,0,0,1.17,0,22.17,15.07,0,46.03,0,1.55,0.72,23.83,2.23,0,0,0.66,0.61,2.46,0,0,0,44.84,0,0,6.89,106.73,2.49,4.11,6.8,0,1.57,22.47,0,0.82,0,0,12.71,0.82,0,18.93,3.63,10.8
108-118,0,0,0.64,0,37.19,7.29,0.43,89.79,0.42,4.45,3,35.1,9.03,0,0.89,7.98,3.23,1.75,5.27,3.75,1.01,36.39,1.03,4.04,7.55,170.21,0,2.81,8.56,0,0,24.06,0,0,0,0,6.78,2.61,0.92,3.2,0,10.17
120,0,0,0,0,32.93,1.61,0,67.66,1.57,6.66,1.67,10.21,3.53,0,0,0,7.43,0,0,0,9.24,53.71,0,5.26,10.25,240.89,1.08,4.55,12.32,0,3.68,8.72,0,5.04,0,0,0,0,3.14,11.39,2.54,0
