stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,116.32,2507.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.96,0,0,0,0,0,0,0,0,0,0,0
  5-6,65.24,1515.53,0,9.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.93,0,0,0,7.98,0,58.14,0,0,0,0,0,0,0,0,0,0,0
  7-9,111.23,99.04,0,240.08,0,0,0,153.03,0,0,0,0,0,51.91,0,0,0,0,0,0,0,0,0,0,0,1701.89,137.57,0,0,1122.8,0,12.39,4.3,0,0,0,0,0,0,0,0,0,0
 10-12,0,46.87,0,176.18,0,0,0,93.36,0,0,0,0,0,28.09,0,0,0,0,0,0,0,0,0,0,0,1538.21,62.18,0,0,819.01,0,0,6.03,0,119.57,0,0,3.51,0,0,0,0,0
 14-21,0,0,1.24,4.42,142.16,36.22,0,48.01,0,0.95,0,16.67,8.9,2.96,2.43,0.92,9.14,0,0,0,1.07,56.75,0.83,0,44.07,522.25,16.64,10.03,6.34,15.85,0,67.27,0,78.34,11.73,16.65,68.64,292.61,0,0,25.34,0,0
 24-34,0,0,0,6.86,56.26,11.08,0,115.48,0.72,8.71,2.37,34.24,3.92,0,4.5,23.99,13.88,5.2,6.64,11.65,3.53,132.08,1.44,0,82.35,1962.01,33.75,23.79,9.61,0,0,144.83,0,2.33,16.64,5.6,19.74,496.28,0,0,72.64,0,17.27
 36-46,0,0,0,0.94,52.52,9.94,0,447.37,5.77,8.6,6.9,79.38,0.56,0,4.77,33.02,12.32,3.31,0.7,10.43,14.34,181.67,3.06,0.74,47.58,3123.61,34.29,13.2,9.7,0,2.85,147.9,0,1.39,17.5,32.57,0.75,686.16,0,1.23,60.5,0,18.16
 48-58,0.39,0,0,0.86,63.83,4,0,1693.72,5.09,12.62,18.77,189.46,2.14,0,2.76,39.56,6.6,19.39,2.93,1.7,6.32,225,4.44,11.6,34.26,3439.55,26.05,24.31,15.25,0,0,116.69,0,0,3.43,0,0,757.42,0,1.72,57.16,1.28,19.33
 60-70,0,0,1.26,0,36.81,8.19,0,4627.04,2.26,13.81,16.51,290.59,6.67,2.98,13.01,47.03,4.06,2.16,1.39,0,2.53,348.65,3.66,19.94,25.39,3935.72,7.89,11.8,10.82,0,1.1,108.2,0,0,22.66,0,0,664.18,0,3.92,40.61,0,32.1
 72-82,0,0,6.06,0,49,63.02,0,4053.51,2.36,12.31,26.66,413.78,14.79,1.08,9.76,65.06,2.18,4.07,5.89,5.62,1.67,423.2,6.06,18.5,36.63,3171.85,8.38,30.13,25.52,8.02,9.95,78.87,0,0,5.1,1.69,0,330.36,5.66,12.04,83,15.85,30.37
 84-94,0,0,1.11,1.04,64.62,46.46,3.11,2270.58,5.52,8.82,16.75,350.16,23.23,0,17.21,119,8.82,16.76,17.86,6.43,4.45,366.97,4.33,19.89,17.25,2072.32,13.57,16.43,17.88,0,5.28,168.34,0,0,11.17,10.64,0,242.32,21.02,10.12,85.59,15.63,19.77
 96-106,0,0,9.44,1.03,75.07,99.65,1.73,1796.11,6.71,10.81,16.83,382.64,17.86,0,7.34,105.7,7.39,10.15,13.06,34.8,4.47,342.56,17.59,18.74,21.6,1687.89,16.98,26.98,31.81,0,6.89,146.12,0,0,13.47,0,0,121.37,7.1,10.36,98.9,13.9,14.73
108-118,0,0,4.83,0.49,100.1,27.83,13.03,1795.05,4.21,15.64,23.59,437.29,35.38,0,4.61,105.7,16.99,34.38,10.44,25.47,5.64,306.78,27.86,16.41,31.84,2444.01,12.83,17.36,23.82,0,5.79,114.33,0.42,0,13.16,2.46,0,119.89,5.76,7.39,65.43,7.36,14.83
120,0,0,0,0,152.31,40.33,0,1564.83,5.47,22.93,11.89,820.44,30.16,0,15.93,213.48,19.71,24.05,7.3,2.88,3.89,335.99,3.21,21.6,20.65,3775.12,56.86,34.96,33.85,0,12.72,127.8,0,0,4.83,0,0,119.13,4.45,5.05,88.17,32.43,0
