stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,9.59,1050.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,101.89,1258.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.37,0,0,0,0,0,40.07,0,0,0,0,0,0,0,0,0,0,0
  7-9,29.54,77.9,0,24.88,0,0,167.67,0,0,0,0,0,44.67,0,0,0,0,0,0,0,0,0,0,0,1088.66,42.22,0,0,366.91,0,3.63,4.3,0,0,0,0,0,0,0,0,0,0
 10-12,0,23.62,0,25.61,0,0,99.58,0,0,0,0,0,17.92,0,0,0,0,0,0,0,0,0,0,0,985.29,16.22,0,0,327.07,0,0,5.85,3.96,25.95,0,3.24,0,0,0,0,0,0
 14-21,0,0,0,0,46.04,9.53,15.96,0,0,0,8.31,1.18,0,0,0,1.82,0,0,0,0,20.12,0,0,20.09,389.21,4.32,3.7,1.81,6.95,0,2.47,0,29.77,0.86,12.44,20.34,102.94,0,0,0,0,0
 24-34,0,0,1.23,2.79,12.21,1.39,53.83,0,1.17,0.68,9.86,0.67,0,0,0,3.87,0,1.43,0,0,59.84,1.03,0.81,14.94,732.02,0,2.83,8.81,0,0,9.28,0,0,0,0,4.94,163.04,0,0,5.98,0,1.33
 36-46,0,0,0,0,3.43,0,208.41,0,0,0,42.46,0,0.59,0.71,0,0,0,0.79,0,0.7,52.99,0.56,3.14,10.38,1232.2,0,7.88,1.85,0,0,2.72,0.74,0,1.3,0,0,255.65,0,0,3.81,0.78,21.65
 48-58,0,0,0,0,4.15,0,253.5,0,0.46,0.91,42.89,0,1.43,1.42,0,0,11.2,1.83,0,0,54.62,1,0.37,17.82,965.85,0,4.67,1.96,0,0,5.49,0,0,0,0,0,214.47,0,0.4,4.08,0,7.1
 60-70,0,0,0,0,8.31,0,399.02,0,0.87,1.6,50.01,0,0,0.93,5.02,0.93,0,1.35,0,1.22,64.61,0,1.4,2.97,1023.99,0,3.46,4.41,0,0.84,1.83,0,0,0,0,0,185.4,0,4.92,3.11,0,10.17
 72-82,0,0,0,0,10.97,2.41,261.65,0,0,4.56,40.87,1.63,0,0.55,3.25,0,0,1.53,0.96,7.08,74.21,1.76,1.81,10.45,643.03,0.73,2.32,4.83,0,0.71,5.48,0,0,0,0,0,69.46,2.02,0,2.98,4.42,4.05
 84-94,0,0,1.44,0,11.63,0.68,191.27,0.7,0.66,1.86,47.09,1.99,0,1.46,3.01,0.68,0.86,0,0,0,75.99,0.89,1.27,4.62,459.39,0,2.26,2.86,0,0,16.26,0,0,0,0.55,0,64.87,0,1.74,24.32,1.22,5.35
 96-106,0,0,0,0,11.28,11.64,145.76,0,0.59,1.41,19,3.3,0,0.95,2.28,0,0.81,1.91,0,0,57.72,2.53,2.1,6.64,300.17,0.66,4.09,5.71,0,0,15.24,0,0,0,0,0,43.43,0,3.18,0.6,0,1.93
108-118,0,0,0.89,0,8.68,3.88,144.39,0,3.97,4.29,28.05,1.62,0,0,3.58,2.19,2.53,4.5,0.56,0,57,5.65,1.16,7.88,457.65,1.61,4.09,2.99,0,5.02,8.29,0,0,0,0,0,21.45,0.51,0,9.58,2.72,2.42
120,0,0,0,0,4.68,8.4,129.09,2.57,2.48,0,22.12,0,0,1.15,6.14,0,0,3.2,0,0,54.63,0,0,8.48,423.05,1.08,1.48,0,0,0,0,0,0,0,0,0,0,0,0,3.24,0,0
