stage,blastomeres,epidermis,eye,fin_mesenchyme,melanocytes,mesenchyme,muscle,neural,notochord,periderm,spinal_cord
  3-4,42.9,0,0,0,0,0,0,0,0,0,0
 14-21,0,0.84,0,0,0,0,0,0,0.81,0,0
 24-34,0,0,0,0,0,0,0.59,0.75,0,0,1.02
 36-46,0,0,0,0,0,3.04,0,0,0,0,0
 48-58,0,0,0,0,0.53,0,0,1.54,0,0,0
 60-70,0,0,0,0,0,0,0,0,0,1.94,0
 72-82,0,0,2.98,0,0,0,0,1.01,0,0,0
 84-94,0,0,0,0,0,0.63,0,1.62,0,0,0
 96-106,0,0,0,0,0,0,0,1.4,0,0,0
108-118,0,0,0,0.59,0,0,0,3.72,0,0,0
120,0,0,0,0,0,0,0,8.09,0,0,0
