stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,333.09,8373.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.78,0,0,0,0,0,0,0,0,0,0,0
  5-6,659.98,11977.37,0,0,0,0,0,0,0,0,0,0,63.62,0,0,0,0,0,0,0,0,0,0,0,338.79,88.39,0,0,59.58,0,199.69,0,0,0,0,0,0,0,0,0,0,0
  7-9,272.02,316.34,0,581.03,0,0,931.67,0,0,0,0,0,450.86,0,0,0,0,0,0,0,0,0,0,0,8516.57,356.28,0,0,3046.32,0,29.64,35.24,0,0,0,0,0,0,0,0,0,0
 10-12,0,195.93,0,434.32,0,72.71,629.61,0,0,0,0,0,107.89,0,0,0,0,0,0,0,0,0,0,0,6852.32,166.38,0,0,1749.83,0,17.32,105.63,0,282.39,0,12.72,12.17,0,0,0,0,0
 14-21,0,0,3.52,3.55,86.91,60.49,31.06,0,0,0,22.22,6.68,1.11,0,0.9,11.43,0,0,0,0,75.71,0,0,40.27,693.87,10.58,7.6,13.65,27.72,0,17.89,0.9,39.33,14.97,1.5,52.27,267.34,0,0,15.61,0,7.16
 24-34,0,0,2.56,3.11,29.24,7.86,130.94,0,1.48,0.92,43.87,4.79,6.16,2.47,2.86,13.33,2.67,4.79,0.84,0,104.78,2.14,0,47.44,1380.6,2.3,37.32,14.45,0,0,19.08,0,1.87,11.67,0,12.95,276.89,0,0,47.2,0,0.76
 36-46,0,0,0.73,0,12,4.64,295.03,0,1.76,3.01,73.42,0.67,0,1.3,6.23,1.76,13.75,2.65,9.26,4.85,140.13,1.55,6.76,42.78,1752.37,0.71,86.14,15.66,0,0,22.14,0,0,5.31,0,0,323.62,0,0,21.75,0,4.94
 48-58,1.15,0,1.26,0,22.07,2.24,600.04,0.38,0.92,9.92,87.26,5.47,0.39,8.47,4.5,5.98,0.38,2.75,0,14.25,186.57,8.75,5.37,41,1745.34,0,27.82,8.99,0,2.02,20.03,0,0,7.69,0,0,282.68,0,0.79,45.06,0,9.33
 60-70,0,0,0.82,0,15.29,7.59,834.55,2.01,3.54,13.84,94.16,4.49,2.97,6.58,11.5,2.96,1.16,12.08,2.52,10.83,243.22,1.66,13.1,19.11,1759.26,1.43,51.89,6.14,0,0,13.89,0,0,0.83,1.44,0,230.58,0,3.83,15.71,1.31,0
 72-82,0,0,7.19,0.56,24,54.38,643.89,2.14,2.99,7.41,103.94,14.12,0,2.92,2.69,5.13,0,5.22,0.88,0,274.98,0,11,11.39,1155.57,0,46.97,7.01,0,3.89,24.3,0,0,2.4,0,0,122.3,1.21,6.52,39.11,4.89,13.01
 84-94,0,0,8.3,0.57,50.18,24.04,560.04,0.91,2.61,12.76,64.38,4.53,2.12,6.95,18.11,9.54,5.8,10.38,6.69,0.99,235.54,9.58,24.26,34.29,845.9,1.11,37.58,30.26,3.85,2.26,42.48,1.4,0,4.38,0,0,63.91,0.78,9.2,49.79,12.73,4.88
 96-106,0,0,3.52,0.7,37.83,73.77,461.97,0.62,5.2,4.57,95.89,17.46,0,1.98,13.82,7.24,1.86,11.27,0,1.03,182.85,6.29,11.94,10.57,572.22,0,88.49,31.71,0,1.16,44.49,0,0,0,0,0,53.33,1.73,9.44,37.02,4.84,1.91
108-118,0,0,7.72,0.93,44.35,24.75,450.11,0.68,5.73,5.28,82.46,16.22,0,3.32,11.08,7.43,5.89,1.73,4.97,1.96,243.9,1.98,10.56,19.02,995.81,0,68.92,30.34,0,4.45,39.58,0,0,6.74,0,0,40.2,7.48,1.64,35.17,3.83,2.12
120,0,0,0,0,73.98,48.76,360.81,1.06,3.87,0,138.26,9.38,0,10.32,13.97,4.21,1.91,0,1.14,0,238.76,0,0,30.81,1140.34,15.2,49.91,43.06,0,0,26.72,0,0,0,0,0,29.77,0,13.05,64.33,6.31,10.1
