stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,94.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.19,0,0,0,0,0,0,0,0,0,0,0
  5-6,20.07,74.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.58,0,0,0,8.83,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,7.47,0,0,13.91,0,0,0,0,0,6.77,0,0,0,0,0,0,0,0,0,0,0,218.2,12.94,0,0,137.46,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,11.17,0,38.3,0,5.46,40.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859.4,15.28,0,0,336.83,0,0,13.98,0,27.59,0,0,12.89,0,0,0,0,0
 14-21,0,0,5.75,3.98,37.64,46.26,21.69,0,0,0,46.72,2.83,0,0,0,0,0,0.93,0,0,38.35,0,0,39.4,1214.46,11.37,3.14,3.81,12.45,0,0,3.89,41.08,1.71,2.91,37.81,815.75,0,0,16.73,0,0
 24-34,4.02,0,2.11,0,16.13,4.06,132.71,0,1,7.27,58.1,3.25,0,1.48,1.85,1.58,0,2.59,0,0.62,138.67,0,0,67.42,3913.03,1.6,14.34,10.72,0,0,6.14,0,2.33,0,0.76,18.34,1207.93,0,0,104.47,0,0
 36-46,0,0,0.98,0,6.49,2,594.29,0,4.2,55.71,84.01,0,0,3.3,0,1.79,0,3.13,0.59,0,210.53,0,0,46.82,5130.07,0,30.63,7.36,0,0,4.7,0,0,0,1.17,0,1644.56,0,0,87.96,0,4.64
 48-58,0,0,0.84,0,46.16,3.39,1311.9,0,11.7,91.11,193.31,0,0,12.93,6.05,0,0,0.8,0,0,206.15,0,8.41,24.38,3864.83,5.13,20.17,12.77,0,0.56,5.78,0,0,0.38,3.11,0,1330.28,0,0,103.88,0,5.31
 60-70,0,0,0.57,0,56.09,0,2808.26,10.67,38.99,85.95,153.34,4.17,0,4.54,4.41,1.79,0,2.64,0,0.71,217.86,0,5.16,19.66,3239.54,0,19.52,11.82,0,0,3.32,0,0,0,0.67,0,689.19,0,0.7,109.42,0.61,0
 72-82,0,0,3.1,0,59.91,5.23,2135.71,2.27,5.53,112.95,66.28,5.89,0,3.55,0,0,7.38,9.71,2.52,0,287.65,0,13.38,30.36,2124.93,0,17.68,6.22,0,1.51,13.19,0,0,0.64,1.07,0,311.41,0,3.67,247.27,8.56,21.35
 84-94,0,0,4.54,0,102.06,5.19,1647.39,5.08,18.99,92.69,94.74,1.44,0,0,6.35,1.11,11.67,3.75,0,11.78,272.24,0.71,22.7,24.77,1562.69,0,5.16,7.27,0,13.93,37.28,0,0,0.56,1.49,0,213.86,0,6.77,280.82,9.21,0
 96-106,0,0,4.78,0,100.43,20.97,1302.44,3.33,11.04,98.17,89.36,1.73,0,4.92,2.23,1.7,0.77,19.17,10.26,2.94,251.82,0.61,9.93,22.29,1127.94,1.65,29.87,13.35,0,13.9,80.41,0,0,1.3,7.84,0,88.22,3.09,4.81,275.24,23.43,10.6
108-118,0,0,1.48,0,139.12,13.25,1127.88,4.07,16.28,97.31,54.84,3,0,16.87,7.71,1.29,1.45,10.46,0,0,285.69,0.94,6.98,24.6,1555.5,0.43,31.4,25.81,0,15.55,30.32,0,0,1.29,3.43,0,44.46,0,8.72,280.74,11.01,0
120,0,0,0,0,82.89,11.56,813.24,8.89,7.91,112.78,109.98,0,0,5.73,9.92,0,17.84,7.77,1.25,1.33,305.39,1.16,35.63,32.86,1824.72,0,38.81,20.17,0,75.07,4.54,0,0,0,0,0,129.78,4.78,11.51,357.99,25.55,13.4
