stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1983.14,30933.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135.49,0,0,0,0,0,0,0,0,0,0,0
  5-6,4924.99,70166.6,0,100.94,0,0,0,0,0,0,0,0,0,210.32,0,0,0,0,0,0,0,0,0,0,0,2573.5,124.63,0,0,586.4,0,915.66,0,0,0,0,0,0,0,0,0,0,0
  7-9,856.02,2247.33,0,2401.7,0,25.86,0,8547.6,0,0,0,0,0,1286.28,0,0,0,0,0,0,0,0,0,0,0,65181.94,1176.55,0,0,22053.29,0,51.31,187.41,0,26.11,0,0,0,0,0,0,0,0
 10-12,0,1483.49,0,1320.76,0,151.12,0,4756.03,0,0,0,0,0,206.84,0,0,0,0,0,12.78,0,0,0,0,3.87,33683.8,316.76,0,0,11221.74,0,36,102.23,24.31,1385.14,0,48.69,38.62,0,0,0,0,0
 14-21,3.54,24.35,0.8,445.02,4772.93,2171.98,0,6284.01,0,3.93,0,722.69,136.64,26.34,8.39,27.51,253.59,12.19,29.72,19.23,8.29,2757.34,16.69,0,2026.67,56764.4,510.37,163.78,651.17,1761.15,0,864.23,44.01,4985.27,175.05,35.12,3403.46,13480.22,0,0,123.43,0,13.93
 24-34,2.64,0.83,5.04,229.31,1704.91,1054.7,0,11946.13,0,40.81,63.51,865.5,93.28,32.24,43.13,94.33,138.23,168.42,127.74,128.58,21.75,5213.07,34.57,25.72,1564.15,47249.3,121.1,281.78,641.13,1,2.13,974.7,3.41,28.35,55.53,16.76,427.12,8625.59,0,0,476.82,0,128.67
 36-46,2.67,0,0.85,32.34,1120.5,294.7,0,16604.2,5.19,108.4,55.32,860.57,82.04,0,31.09,114.69,60.74,187.47,89.42,100.03,13.44,4180.99,23.06,127.37,1093.74,29532.99,64.84,147.26,295.14,0,1.69,560.77,11.81,42.8,25.12,16.02,4.33,5190.27,0,0,364.62,0,125.4
 48-58,3.19,0,0.44,13.36,826.95,60.11,0,10249.72,2.31,72.17,106,975.22,121.07,1.67,36.13,73.37,54.89,96.88,61.72,85.86,22.72,2993.16,19.51,181.89,772.57,12095.97,40.67,61.23,158.92,3.66,3.86,243.75,3.18,0,17.01,2.61,0,1609.83,0,2.25,274.79,2.03,134.19
 60-70,0.81,0,1.26,8.38,704.55,71.1,0,6552.75,4.75,57.9,56.46,1073.22,170.65,5.59,19.4,57.06,56.69,49.54,55.55,82.46,21.6,1820.53,10.2,159.15,434.93,8211.57,19.24,41.63,107.64,0,30.63,166.06,0.85,0,12.68,0,0,743.83,7.48,9.99,216.98,13.01,61.39
 72-82,0,0,6.81,1.33,504.46,187.18,22.33,2709.2,4.44,24.16,107.23,849.02,235.77,0.49,32.21,162.13,63.62,75.46,42.39,50.21,5.87,1678.06,10.27,101.2,414.02,5383.29,25.76,54,134,0,18.56,209.92,0.56,0,35.52,1.07,0,441.78,18.88,15.24,288.24,16.82,33.33
 84-94,0.62,0,6.7,7.66,768.46,249.63,48.47,2471.55,5.75,32.73,70.74,649.91,340.59,0,15.32,147.3,68.75,82.79,83.49,116.15,18.7,1511.53,20.08,139.63,458.57,3978.01,37.81,58.87,114.41,0,18.14,396.24,0,0,30.95,1.03,0,316.81,70.09,16.23,333.61,28.75,47.12
 96-106,0,0,9.55,6.43,691.51,360.84,24.55,1939.28,6.51,43.9,60.49,618.98,283.57,0,49.64,252.84,59.7,45.99,58.73,71.03,7.86,1052.98,15.55,46.2,318.34,3283.07,22.11,72.89,80.46,0,32.96,532.62,10.18,0,33.43,0,0,127.57,34.3,23.5,314.15,24.79,43.5
108-118,1,0,2.92,15.39,819.03,384.95,42.79,2049.59,0.49,72.19,77.98,889.09,234.87,0,25.38,220.35,52.93,90.07,38.52,81.28,10.46,1257.17,7.92,41.12,411.73,5008.73,42.3,77.13,118.05,0,26.32,655.19,10.93,0,17.31,0.41,0,153.52,49.25,20.37,336.77,13.73,23.37
120,2.39,0,0,5.08,696.86,395.74,14.89,1979.79,0,41.64,64.09,1313.34,94.28,0,16.07,293.23,38.26,56.9,30.64,48.6,0,1344.12,16.68,96.25,444.52,4834.47,41.79,41.64,72.24,10.96,14.5,268.97,5.36,0,10.73,0,0,88.48,13.66,16.84,289.88,101.37,22.24
