stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.67,825.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.16,0,0,0,0,0,0,0,0,0,0,0
  5-6,43.56,350.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.05,5.65,0,8.2,0,0,41.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.19,0,0,0,24.8,0,0,23.47,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.26,0,7.57,0,6.05,0,0,0,0,0,0,13.67,0,0,0,0,0,0,0,0,0,0,0,359.68,25.76,0,0,61.31,0,0,22.85,0,16.17,0,0,0,0,0,0,0,0
 14-21,0,0,0,0.8,40.51,11.57,3.64,0,0,0,1.96,0.9,0,0,0,0,0,0,0,0,6.79,0,0,10.67,58.78,12.8,0,0.93,0.97,0,6.62,1.16,1.83,6.38,0,4.77,28.46,0,0,1.65,0,0
 24-34,0,0,0,0.61,7.37,0.62,9.62,0,0,0,0.91,0.73,0,0.67,1.64,0.63,0,0,0,3.21,15.23,0,0,6.47,196.07,1.12,11.45,2.2,0,0,7.33,0,0,5.41,0,1.63,49.98,0,0,14.09,0,0.72
 36-46,0,0,0,0,15.73,0,28.87,0,6.66,0,7.98,0.72,0,0.69,0,0,0,0,0,0,12.51,0,0,4.81,257.45,2.98,9.71,4.35,0,0,11.14,0,0,4.99,0,0,94.67,0,0,7.12,0,1.87
 48-58,0,0,0,0,12.65,0.45,61.71,0,1.81,2.35,15.85,0,2.63,1.9,0,0.37,0.41,0.42,0.55,0.88,32.33,6.26,5.7,3.9,462.46,1.25,7.98,12.81,0,0,12.12,0,0,0.45,0,0,61.6,0,0,15.47,0,33.42
 60-70,0,0,0,0,7.19,0,211.09,0,4.29,3.5,23.66,0,0,0,1.74,0.61,0.67,0,0,0.71,46.13,1.77,0.62,9.4,471.35,0,10.81,6.41,0,0,17.92,0,0,0.68,0,0,71.89,3.21,0,15.3,1.11,19.24
 72-82,0,0,0,0,16.67,0,233.49,0,8.29,0.96,28.63,1.48,0.52,0.98,1.35,1.73,0,2.28,1.54,0,75.23,0.56,5.73,5.71,459.04,0.58,18.62,16.72,0,1.2,11.25,0,0,0,0,0,40.13,0.95,1.67,10.65,4.38,3.48
 84-94,0,0,0.66,0,10.81,1.33,146.14,0,12.48,1.53,21.95,3.61,0,0,2.15,0.71,4.83,5.11,0,1.74,44.32,0,2.23,1.29,392.85,4.7,6.69,32.49,0,0,57.37,0,0,1.74,0,0,35.99,0,0.75,23.46,5.33,12.15
 96-106,0,0,1.68,0,3.52,8.57,181.68,0,4.82,6.57,36.15,3.1,0,1.61,7.35,1.12,0,9.86,0.8,0,66.11,8.37,0,0.8,236,0,14.2,24.3,0,0,35.34,0,0,2.26,0,0,14.63,0,2.64,20.25,1.67,4.57
108-118,0,0,0,0,25.55,0,131.36,0.69,8.85,1.07,28.09,4.31,0,0.49,8.38,2.29,0.61,3.43,1.77,0.91,45.22,0,5.41,0.45,317.77,1.24,5.72,15.26,0,0,17.7,0,0,2.05,0,0,23.84,3.02,3.19,14.32,1.93,5.08
120,0,0,0,0,31.77,5.9,85.77,1.06,9.33,9.16,22.52,2.55,0,5.85,3.58,0,1.91,4.52,12.85,0,35.89,0,0,0,395.73,2.42,7.02,40.76,0,0,20.6,0,0,5.84,1.69,0,3.5,0,0,14.11,0,15.67
