stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,91.2,2842.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.31,0,0,0,0,0,0,0,0,0,0,0
  5-6,122.8,1485.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.49,0,0,0,0,0,68.58,0,0,0,0,0,0,0,0,0,0,0
  7-9,14.68,7.12,0,10.03,0,0,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.13,0,0,0,23.11,0,7.29,5.11,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,8.56,0,0,4.63,0,0,0,0,0,19.16,0,0,0,0,0,0,0,0,0,0,0,98.31,0,0,0,38.67,0,0,0,0,0,0,0,5.32,0,0,0,0,0
 14-21,0,0,5.87,0,44.95,4.11,4.14,0,0,0,2.51,0.87,2.58,0,0,0,0,0,2.75,0,6.59,0,0,7.42,320.28,0.9,0.92,0.95,0,0,2.61,0.9,4.07,1.05,0,35.48,155.35,0,0,0,0,6.12
 24-34,0,0,3.16,0,8.28,0.67,36.95,0,0,1.38,8.54,0,0,0,0,0.62,0,0,2.27,16.17,40.27,0,0,24.32,1439.43,2.6,70.14,2.74,0,0,11.95,0,0,0,0,7.47,478.11,0,0,30.5,0,95.7
 36-46,0,0,4.04,0,1.85,0,138.15,0,0.64,2.94,58.39,0,0,0,0,0.79,2.56,0,0,38.03,45.59,0,0.6,7.2,2256.28,0.7,70.13,0.83,0,0,0,1.64,0,0,0,0,623.08,0,0,3.63,0,175.13
 48-58,0,0,1.09,0,13.78,0,555.56,0,0,7.6,165.42,0,0,0.49,0.47,0,4.83,0,0,11.06,27.92,0,8.71,4.8,2996.52,1,37.58,7.06,0,0,0,0,0,0,0.94,0,599.04,0,0,0.53,0,161.76
 60-70,0,0,0,0,8.27,0,1587.92,0,0,0,358.43,1.66,0,0,1.35,0,2.69,0,0,0.86,30.99,0,0.64,4.53,3303.49,0,32.85,2.61,0,0,4.62,0,0,0,0,0,507.29,0,0,0,0,188.73
 72-82,0,0,9.08,0,17.71,0.55,2068.07,1.29,5.04,2.54,648.91,8.79,0,0,3.39,0.54,9.87,5.25,0,0,24.05,0,3.01,1.9,3408.65,0,58.11,5.02,0,0,0,0,0,0,0,0,243.09,1.75,1.61,3.38,1.45,80.5
 84-94,0,0,7.47,0,14.54,4.52,1311.14,0,0,1.18,532.58,12.23,0,4.48,1.22,0,23.55,1.76,6.31,3.78,19.83,0,6.16,10.59,2393.64,0,65.6,7.5,0,0,1.59,0,0,0,0,0,182.79,5.82,0,0.58,0.98,75.75
 96-106,0,0,11.48,0,21.31,5.28,1199.15,0,1.28,0.64,667.23,9.04,0,1.16,2.73,0,20.53,6.21,27.57,0,32.37,0.71,4.45,3.7,2136.87,0,117.82,13.13,0,0,4.66,0,0,0,0,0,82.39,1.74,1.15,3.92,2.48,54.68
108-118,0,0,8.73,0.89,15.55,3.83,1234.39,0,0,1.63,733.04,8.31,0,0,4.23,0.49,41.57,6.87,1.34,0,37.89,0,2.28,2.35,2223.65,0,72.02,8.52,0,1.52,11.81,0,0,1.48,0,0,62.03,2.86,0,4.46,0,38.07
120,0,0,3.64,0,38.55,0,621.46,0,0,19.12,623.49,10.13,0,0,1.01,0,20.49,6.74,3.76,0,31.44,0,5.26,4.42,2153.38,7.39,49.01,5.47,0,0,9.71,0,0,0,0,0,80.32,3.15,1.54,7.76,0,25.35
