stage,blastomeres,immune,neural
  5-6,10.08,0,0
  7-9,0,0,3.29
 24-34,0,0.86,0
 36-46,0,0.73,0
 48-58,0,13.92,0
 72-82,0,1.49,0
 84-94,0,8.31,0
 96-106,0,0.87,0
108-118,0,5.32,0
120,0,3.51,0
