stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,71.68,1486.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.27,0,0,0,0,0,0,0,0,0,0,0
  5-6,146.14,2619.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.03,0,0,0,6.91,0,47.77,0,0,0,0,0,0,0,0,0,0,0
  7-9,45.33,62.16,0,85.02,0,0,0,125.07,0,0,0,0,0,70.34,0,0,0,0,0,0,0,0,0,0,0,1204.68,45.55,0,0,371.52,0,3.37,5.5,0,0,0,0,0,0,0,0,0,0
 10-12,0,28.64,0,65.85,0,0,0,81.06,0,0,0,0,0,31.1,0,0,0,0,0,0,0,0,0,0,0,814.82,62.59,0,0,298.46,0,0,0,0,23.38,0,7.28,5.32,0,0,0,0,0
 14-21,0,0,3.04,10.46,161.84,9.56,0,46.39,0,0.87,0,14.98,12.63,5.26,2.94,0,8.34,0,0,0.93,1.05,77.49,0,0,54.73,527.9,78.95,1.13,6.09,18.23,0,63.47,0,76.78,15.91,2,87.84,214.21,0,0,18.39,0,2.66
 24-34,0.88,0,2.53,4.26,61.03,1.51,0,99.82,0,9.22,1.59,30.25,1.42,0,9.42,3.91,13.12,0.85,4.24,3.5,6.65,144.39,1.33,2.03,88.12,1148.51,20.87,4.33,4.26,0,0,156.35,0,0,17.15,0.73,15.13,297.24,0,0,64.24,0,6.49
 36-46,0,0,0,0,39.24,0,0,205.53,0,10.75,9.42,50.84,1.48,0,3.3,6.54,7.8,23.49,0.75,4.53,5.73,221.65,4.77,0.56,70.28,1275.99,21.87,4.9,4.56,0,0,191.47,0,0,8.33,6.65,0,367.32,0,0,27.69,0,18.63
 48-58,0,0,0.49,0,25.66,1.3,0,396.83,4.32,7.41,15.21,91.67,2.82,7.5,2.16,18.94,3.45,5.8,2.75,3.23,15.71,222.71,6.44,3.35,42.4,1211.61,16.53,5.97,10.36,0,0,132.47,0,0,11.52,0,0,284,0,1.99,17.95,0,17.93
 60-70,0,0,0.86,0,39.9,0.57,0,636.68,2.22,11.58,12.82,102.13,3.92,0,2.32,0.78,1.31,4.17,3.64,8.17,3.72,248.57,1.12,6.61,24.61,1217.59,4.46,4.5,16.78,0,2.05,110.81,0,0,9.27,3.84,0,177.95,0,11.24,20.81,1.46,27.93
 72-82,0,0,0.53,0,22.49,20.41,0.72,418.08,2.4,4.98,13.93,128.29,4.58,0,7.78,6.93,2.85,3.86,7.06,0,0.87,302.12,5.62,13.05,21,1038.29,3.73,6.88,12.87,0,0,76.27,0,0,0,0,0,93.37,1.38,6.53,33.65,8.22,3.54
 84-94,0,0,7.52,0,43.35,9.4,2.08,340.92,1.46,5.24,8.46,74.2,16.56,0.71,3.2,17.58,12.9,16.66,11.31,2.72,3.11,240.14,14.42,8.41,24.9,672.24,5.91,11.08,24.48,0,0.6,191.57,0,0,1.07,0,0,63.06,2.04,4.56,54.26,9.31,20.58
 96-106,0,0,0.89,1.03,26.93,48.41,2.04,294.27,1.55,12.94,14.48,116.53,26.27,0,2.11,28.06,8.71,7.92,23.89,2.85,3.46,231.69,14.99,11.75,19.42,519.75,3.87,7.23,24.42,0,6.87,131.73,0,0,4.28,0,0,28.71,3.65,5.4,64.01,12.62,13.57
108-118,0,0,8.67,0.61,66.31,18.54,19.79,295.82,1.19,11.57,2.74,100.57,18.98,0,2.66,23.4,5.08,17.84,4.51,8.03,5.29,201.93,13.57,4.9,16.71,819.22,5.6,5.85,31.64,0,3.98,109.73,0,0,8.3,0,0,46.89,2.49,6.01,43.16,13.27,0.74
120,0,0,1.22,1.28,60.07,45.65,4.03,212.52,20.57,10.29,5.27,119.4,22.58,0,0,48.25,11.92,5.65,10.68,17.95,0,308.09,26.61,7.16,24.65,1031.33,5.09,5.7,8.03,0,11.24,76.05,0,0,2.9,0,0,39.12,2.53,13.58,53.27,10.68,9.68
