stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,501.02,13606.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576.49,0,0,0,0,0,0,0,0,0,0,0
  5-6,1766.72,26477.62,0,49.64,0,0,0,0,0,0,0,0,0,86.18,0,0,0,0,0,0,0,0,0,0,0,1072,67.4,0,0,244.18,0,351.46,0,0,0,0,0,0,0,0,0,0,0
  7-9,505.3,718.82,0,882.22,0,0,0,1774.56,0,0,0,0,0,548.14,0,0,0,0,0,0,0,0,0,0,0,18766.71,533.49,0,0,6528.59,0,9.87,79.72,0,0,0,0,0,0,0,0,0,0
 10-12,0,335.76,0,604.42,0,87.93,0,956.3,0,0,0,0,0,122.41,0,0,0,0,0,0,0,0,0,0,0,9347.18,135.6,0,0,3181.23,0,3.07,37.1,14.93,359.92,0,25.87,40.63,0,0,0,0,0
 14-21,0,0.9,1.11,43.3,496.99,111.28,0,221.84,0,0,0,56.97,13.62,0.82,3.09,2.7,4.07,0,0,3.89,0,237.13,0,0,240.82,3754.99,76.51,12.87,39.02,118.29,0,44.8,3.29,460.06,45.16,22.04,218.78,1130.45,0,0,16.55,0,0.84
 24-34,0,0,0,6.89,133.96,27.95,0,783.31,0,0.71,1.41,95.72,5.78,0.67,8.88,19.78,5.82,8.37,12.58,6.13,9.63,536.36,1,3.94,207.02,6119.56,31.79,60.83,46.55,0,0.99,135.9,0,2.32,23.82,1.01,35.98,1408.38,0,0,102.75,0,10.32
 36-46,0,0,0,0.59,55.52,8.74,0,1710.98,0,0,2.79,93.44,1.04,0,2.73,20.15,2.43,4.95,5.37,12.93,44.82,408.63,1.29,7.12,103.42,3876.02,4.53,18.05,19.31,0,0,77.28,0,8.18,2.89,0.73,0,889.16,0,0,60.97,0,23.77
 48-58,0,0,0,0.94,60.13,7.16,0,2223.9,0,5.95,3.7,104.74,2.95,0,6.88,21.59,0.37,6.8,2.91,9.48,45.55,506.75,1.16,16.63,100.92,2031.2,15.49,13.01,18.16,0,0,37.77,0,0,1.14,2.4,0,383.87,0,0,43.4,0.48,89.56
 60-70,0.81,0,0.62,0,56.56,2.26,0,1329.91,0.58,2.64,0.89,158.03,8.15,0,0.71,9.99,0,5.84,2.82,0,123.53,356.25,1.41,24.97,49.14,997.31,2.21,11.68,18.16,0,0,23.57,0,0,0.67,3.23,0,62.38,0,0,24.53,3.32,63.76
 72-82,0,0,2.11,0,64.99,6.1,0,518.45,0.55,0.8,3.06,110.87,13.59,0,6.71,9.94,2.79,1.16,1.32,5.7,41.3,330.26,0,22.47,47.08,672.43,1.48,10.94,19.65,0,1.12,15.61,0,0,3.19,1.3,0,24.62,2.17,1.84,37.09,0,67.8
 84-94,0.62,0,0.89,1.17,63.55,15.42,1.37,453.87,0,0,2.55,85.88,23.66,0,3.11,16.77,10.71,2.58,2.4,10.82,89.84,243.67,0,32.48,52.72,598.19,8.6,23.82,17.17,0,0,19.31,0,0,1.98,3.07,0,31.26,5.56,0,40.9,0.77,41.48
 96-106,0,0,0,0,53.36,17.38,0,418.27,0,0,12.39,84.08,21.76,0,7.12,24.92,0.83,3.07,2.72,3.46,66.98,174.97,0,11.02,34.24,518.68,5.45,16.56,16.24,0,0,13.41,2.24,0,7.16,1.43,0,9.16,2.41,0,31.11,2.33,39.62
108-118,0,0,0.6,0,37.76,22.12,2.23,397.8,1.07,1.21,8.43,131.29,16.28,0,0,32.22,1.53,8.09,3.53,15.3,86.81,170.31,0.91,17.28,31.83,671.44,4.47,13.03,16.15,0,2.19,12.18,0,0,4.76,3.03,0,23.86,4.57,1.82,31.69,0.54,24.07
120,0,0,1.37,0,17.65,34.58,1.71,418.7,0,0,1.04,121.76,2.39,0,1.54,32.79,1.36,0,3.91,7.55,44.23,132.35,0,2.76,29.93,508.37,4.85,11.2,10.34,0,4.59,13.5,0,0,1.21,0,0,11.47,1.65,0,25.44,0,19.67
