stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,19384.49,317424.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13712.64,0,0,0,0,0,0,0,0,0,0,0
  5-6,19447.78,271483.02,0,266.57,0,0,0,0,0,0,0,0,0,272.99,0,0,0,0,0,0,0,0,0,0,0,4139.99,477.95,0,0,1043.47,0,6868.18,0,0,0,0,0,0,0,0,0,0,0
  7-9,1077.71,1403.15,0,1611.25,0,12.95,0,5641.41,0,0,0,0,0,1780.01,0,0,0,0,0,0,0,0,0,0,0,40326.37,1054.59,0,0,12263.08,0,402.6,816.74,0,12.75,0,0,0,0,0,0,0,0
 10-12,0,686.74,0,907.54,0,147.87,0,2396.39,0,0,0,0,0,351.31,0,0,0,0,0,7.47,0,0,0,0,19.37,18691.95,361.72,0,0,7817.3,0,40.84,373.34,35.55,812.07,0,116.42,8.37,0,0,0,0,0
 14-21,0.89,2.16,8.44,108.38,1197.07,526.47,0,1608.81,0,0,0,30.74,56.78,23.76,5.79,4,22.02,4.03,1.77,1.04,19.57,502,6.52,0,665.9,6212.33,45.34,8.14,53.84,157.27,0,156.81,41.54,1282.29,36.09,25.93,2680.44,1388.85,0,0,20.78,0,4.65
 24-34,0,0.83,6.09,53.47,281.5,89.83,0,1210.29,0,6.65,4.86,76.33,21.88,0,9.31,47.82,27.7,14.83,21.32,10.57,20.47,680.91,5.6,3.3,225.72,5083.19,32.1,57.72,74.44,1.99,0.99,201.97,1.29,4.45,33.14,8.88,258.21,922.93,0,0,113.49,0,19.28
 36-46,0,0,7.04,2.63,181.11,28.6,0,1153.4,18.54,50.61,8.15,258.48,19.37,4.78,13.3,70.15,40.94,10.95,20.99,25.34,8.61,504.26,3.59,11.79,208.39,4023.11,21.87,46.88,32.8,0,0,176.25,6.66,0,31.48,12.79,4.96,857.71,0,1.69,86.9,0,17.74
 48-58,1.94,0,0.88,1.37,167.42,12.98,0,1298.38,7.74,54.44,36.52,421.63,25.37,6.35,10.77,81.27,17.23,33.57,24.7,19.94,0.83,632.79,7.51,39.13,210.27,3857.12,33.37,30.23,40.99,6.64,2.07,144.05,2.85,0,24.74,8.88,0,741.09,0,1.57,103.55,0,32.52
 60-70,0.81,0,13.57,0,180.88,20.34,0,1464.36,7.11,58.83,69.27,365.81,38.82,1.77,9.93,96.27,10.77,22.1,23.99,35.29,3.27,556.14,8.6,34.68,118.7,3690.58,9.78,49.81,18.53,0,5.58,158.4,0,0,27.42,1.88,0,484.77,3.41,2.64,68.12,11.93,43.11
 72-82,0,0,18.3,3.87,141.85,70.54,3.86,1366.99,6.73,28.79,45.22,502.33,53.39,0,16.69,75.37,20.61,11.49,20.85,9.32,9.33,923.55,8.57,33.49,176.71,3050.93,14.62,38.56,46.39,0,12.1,151.34,0.56,0,10.6,3.95,0,340.32,4.27,7.82,139.59,23.48,28.8
 84-94,1.23,0,14.2,0.78,237.28,99.94,18.27,1073.74,5.68,44.75,32.65,343.68,65.54,3.5,19.88,129.77,35.63,22.65,19.04,15.3,18.76,743.01,8.93,35.51,148.09,2099.87,18.29,44.23,52.17,3.85,7.26,406.09,0,0,26.68,3.42,0,281.23,20.11,6.6,112.67,25.97,39.57
 96-106,0,0,7.14,0.78,345.59,131.98,18.6,766.34,14.44,19.8,39.2,482.06,83.29,0,8.72,97.17,19.46,10.89,31.02,11.76,13.07,725.27,31.9,19.66,146.67,1795.08,14.74,80.23,56.97,0,18.69,565.71,6.69,0,24.62,8.63,0,168.08,21.07,25.89,113.02,15.7,46.78
108-118,0.5,0,8.55,8.52,431.6,115.47,59.25,969.63,5.38,75.75,33.87,526.21,88.52,0,8.24,131.6,34.71,39.67,21.08,39.79,6.88,1009.82,33.88,47.61,217.32,2407.68,12,47.26,47.56,0,39.74,397.74,5.42,0,20.07,11.92,0,63.08,21.68,5.05,143.3,11.76,60.35
120,3.58,0,16.82,0,553.55,157.37,16.94,1180.37,21.2,68.88,44.29,888.36,106.53,0,6.71,211.65,37.56,37.42,40.29,66,4.05,1395.23,22.27,50,314.18,4506.43,95.05,92.46,82.28,10.96,17.57,341.93,4.6,1.12,15.04,1.32,0,190.73,45.29,0,184.75,25.07,54.21
