stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,97.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,25.71,162.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.31,0,0,0,0,0,0,25.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.04,5.22,0,0,11.57,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,4.29,0,18.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.45,32.07,0,0,81.87,0,0,0,6.12,0,0,0,0,0,0,0,0
 14-21,0,0,1.38,0,28.99,0.98,0,3.12,0,0,0,3.48,1.21,0,0.84,0,0,0,0.93,0,0,29.38,0,0,9.36,189.36,3.51,0,1.09,1.12,0,0,2.91,0,0,5.46,64.72,0,0,6.48,0,0
 24-34,0,0,2.05,0,25.55,2.05,0,17.19,0,0,0.97,8.68,0,2.59,8.33,0,0,0.97,0,0,24.8,72.52,0.69,0,19.21,1031.11,3.1,13.78,14.95,0,0,2.61,0,3.42,0,1.8,273.63,0,0,54.65,0,1.48
 36-46,0,0,2.14,0,17.21,2.43,0,52.71,3.13,1.39,4.95,42.08,0,0,0,5.86,9.96,1.14,0,1.62,199.82,71.45,4.84,2.33,24.67,2304.66,2.78,20.36,13.95,0,0,7.55,0,0,0,0,549,0,0,19.97,0,40.18
 48-58,0,0,0.44,0,27.51,0.45,0,275.53,1.37,8.39,5.08,133.67,2.96,0,2.56,0,0.48,3.87,0,0,230.57,102.05,0.52,6.69,22.89,3441.53,3.16,8.22,5.92,0,0.56,8.51,0,0.37,0.77,0,606.93,0,0,10.18,0,81.52
 60-70,0,0,0,0,27.88,1.94,0,919.48,1.66,4.36,2.16,315.18,0,0.66,1.7,3.19,0,18.74,0,1.2,109.34,121.85,2.4,1.26,9.92,5872.03,5.06,9.07,2.69,0,4.01,6.36,0,5.9,1.33,0,712.35,0,2.64,11.93,0.98,63.48
 72-82,0,0,3.05,0.56,35.62,8.83,0,1337.65,7.7,3.32,18.33,331.86,5.12,0,4.5,0,0.53,8.55,1.74,0.76,74.83,198.7,0,19.32,9.78,4797.97,0.82,17.21,8.56,0,8.61,6.37,0,0,0,0,406.82,0.87,2.29,25.61,6.1,28.57
 84-94,0,0,0.98,0,26.2,8.86,0,860.56,2.21,4.32,2.75,310.76,2.65,2.11,0,1.7,1.25,8.44,3.18,9.21,155.9,169.54,0,7.94,14.64,3500.83,0,8.2,6.44,0,2.68,19.81,0,0.73,0,0,283.89,0,7.39,15.63,17.31,47.66
 96-106,0,0,2.56,0,23.62,13.91,9.83,946.65,0.67,1.22,12.67,341.06,4.75,1.06,1.03,4.88,0.86,9.28,0,29.59,64.41,106.45,6.61,8.61,9.68,2808.24,0,6.81,14.45,0,7.93,25.03,0,0,0,0,91.07,0,4.86,16.82,8.84,44.68
108-118,0,0,1.01,0.61,39.56,0,0,773.17,0.64,4.8,7.74,372.43,3.83,0,0.86,1.33,1.64,32.3,4.92,6.33,82,105.75,0.51,8.4,6.81,3389.71,0,3.39,10.77,0,11.19,7.89,0,0.9,0.47,0,100.13,11.69,1.79,15.35,8.6,23.19
120,0,0,20.71,0,55.33,8.12,0,998.43,5.82,2.37,0,498.83,0,0,1.91,16.08,0,12.96,0,4.74,37.61,124.72,0,0,3.62,6246.67,1.33,32.04,27.33,0,22.96,6.1,0,0,3.26,0,107.92,0,3.48,31.15,3.17,0
