stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,251.64,4380.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.56,0,0,0,0,0,0,0,0,0,0,0
  5-6,150.97,2137.81,0,0,0,0,0,0,0,0,0,0,0,22.09,0,0,0,0,0,0,0,0,0,0,0,60.35,6.07,0,0,7.9,0,56.45,0,0,0,0,0,0,0,0,0,0,0
  7-9,231.56,38.75,0,49.4,0,0,0,131.4,0,0,0,0,0,100.29,0,0,0,0,0,0,0,0,0,0,0,727.35,266.66,0,0,297.47,0,54.9,47.56,0,0,0,0,0,0,0,0,0,0
 10-12,0,24.01,0,23.74,0,9.65,0,111.17,0,0,0,0,0,245.17,0,0,0,0,0,0,0,0,0,0,0,1180.94,420.6,0,0,333.08,0,29.29,57.07,10.74,59.07,0,6.22,7.84,0,0,0,0,0
 14-21,0,0,1.32,3.59,127.56,17.38,0,10.57,0,0,0,2.81,0.83,18.88,1.15,0,27.19,0,0,0,0,9.8,0,0,5.18,116.3,61.8,0,3.91,2.8,0,150.32,5.73,17.54,1.95,17.32,55.25,48.43,0,0,5.16,0,1.03
 24-34,0,0,3.43,0.64,33.08,6.25,0,42.5,0,3.83,0,7.23,1.34,1.81,2.35,0,47.98,0,2.91,5.2,9.48,23.37,9.57,0,15.64,267.8,9.3,25.16,6.3,0,0,200.01,0,0,6.5,1.97,7.13,72.38,0,0,14.96,0,4.88
 36-46,0,0,1.35,0.63,5.71,0.59,0,59.46,14.52,4.3,0,20.36,1.4,0.76,1.51,3.69,11.5,0.74,2.39,4.63,5.5,37.38,5.91,0,15.84,403.29,10.91,36.15,1.57,0,0,290.91,0.78,0,1.69,0,0,81.63,0,0,23.79,0,7.57
 48-58,0,0,0,0,25.16,0,0,129.53,0.66,1.45,1.58,44.85,2.17,1.82,1.09,0,17.38,0.84,2.62,2.59,5.34,71.1,3.34,1.13,12.4,373.86,3.07,16.63,4.02,0,0,102.44,0.65,0,4.57,0,0,104.21,0,0.64,12.03,0,6.08
 60-70,0,0,0.7,0,29.54,9.11,0,276.71,0.95,15.48,3.15,66.79,1.9,0,2.05,2.2,7.01,7.19,3.12,0.63,0,74.9,5.59,0,3.52,379.66,2.23,20.81,5.04,0,1.65,132.39,0.64,0,6.84,0.62,0,73.5,3.13,0,3.64,2.74,16.64
 72-82,0,0,1.77,0,35.64,26.93,0,238.12,0,3.1,4.9,39.59,23.44,0.5,0,2.04,3.92,9.73,4.38,1.43,1.14,123.75,6.49,9.76,11.88,342.69,1.04,17.59,13.23,1.13,0.84,92.7,0,0,5.42,0,0,24.88,6.99,4.64,29.99,0.49,4.25
 84-94,0,0,3.47,0,32.84,56.26,0.59,192.42,0.64,6.34,1.8,48.83,25.17,0,0,14.79,24.41,3.08,2.63,1.09,11.92,96.46,13.7,2.94,4.29,265.81,1.35,38.98,21.17,0,0,203.62,0,0,7.01,0.63,0,15.22,11.03,1.4,27.29,2.26,9.99
 96-106,0,0,2.16,0,66.75,39.67,1.64,186.32,1.36,6.79,2.14,47.65,38.74,0,2.59,11.8,14.23,4.41,6.25,2.32,1.5,127.53,15.11,3.19,11.44,172.16,0.68,39.95,12.9,0,0,161.37,0.85,0,3.44,1.17,0,9.7,8.3,2.55,22.66,10.73,5.12
108-118,0,0,5.89,0.74,43.17,13.34,15.74,150.89,2.11,9.03,8.5,46.22,36.06,0,0.51,8.25,10,2.27,9.78,7.62,4.06,103.95,11.76,2.93,11.71,241.56,2.91,17.1,19.08,0,0,133.65,0,0,3.88,0,0,4.15,4.97,0.89,22.55,0,4.22
120,0,0,0,1.66,83.35,4.62,10.89,121.01,0,19.55,16.41,143.75,41.17,0,0,8.27,9.05,5.88,0,12.47,0,125.91,1.49,1.38,11.94,377.05,3.34,61.29,13.1,0,4.22,85.63,0,0,2.89,1.32,0,5.28,12.59,3.48,9.4,5.05,3.58
