stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,405.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,16.94,654.06,0,14.57,0,0,0,0,0,0,0,0,0,7.31,0,0,0,0,0,0,0,0,0,0,0,10.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,27.94,24.48,0,29.69,0,6.96,0,125.37,0,0,0,0,0,30.22,0,0,0,0,0,0,0,0,0,0,0,701.01,4.5,0,0,246.38,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,40.09,0,96.78,0,4.67,0,108.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230.84,48.06,0,0,343.87,0,0,3.96,44.01,0,8,0,0,0,0,0,0
 14-21,0,0,0.8,4.11,59.8,17.49,0,36.04,0,0,0,10.14,3.21,1.19,3.51,0,1.87,0,0,0,0,53.92,0,0,24.6,524.3,12.98,3.41,10.5,14.34,0,24.19,60.59,9.79,3,44.7,152.42,0,0,1.91,0,0
 24-34,0,0,3.84,3.63,36.43,0.68,0,132.81,0,3.02,0.68,23.73,0.82,0,1.24,4.3,0.62,1.36,1.4,0.76,3.35,104.41,1.45,0.89,47.82,1232.92,5.68,9.46,13.21,0,0,34.73,0,4.48,0,14.44,304.02,0,0,24,0,0.95
 36-46,0,0,0.61,0.84,13.79,0.72,0,264.96,0,2.15,3.53,55.07,0.8,0,0,2.06,0,10.34,1.35,2.42,4.69,127.11,0.56,3.94,30.78,1132.23,2.77,18.68,14.32,0,0,59.37,2.49,3.27,9.73,0,265.94,0,0,23.81,0,18.25
 48-58,0,0,0,0.8,24.56,1.56,0,442.52,0,6.27,5.52,77.96,2.92,0,3.12,4.14,7.18,3.28,2.87,1.08,7.52,187.06,5.33,8.05,26.57,1164.82,9.13,4.97,5.65,0,0,12.93,0,0.84,0,0,236.01,0,0,24.67,0,26.15
 60-70,0,0,0,0,26.56,0,0,486.67,0.59,6.89,14.02,86.76,8.44,0,3.36,10.65,0,3.75,1.51,1.35,0.93,152.91,0,11.92,21.12,1042.64,2.5,5.23,9.24,0,0.71,12.8,0,4.67,2.06,0,131.98,0,5.78,5.21,0.85,0
 72-82,0,0,2.7,0,19.48,12.63,0.76,483.14,5.96,0,5.15,94.85,3.07,0,4.93,8.84,2.44,5.09,2.53,4.51,0,195.84,1.83,10.31,22.26,882.02,2.8,7.21,17.7,0,1.06,18.14,0,4.52,0,0,103.7,8.37,4.93,29.11,9.14,3.71
 84-94,0,0,1.3,0,31.19,6.41,1.17,387.85,4.02,5.05,9.1,100.56,5.33,0,0,9.69,6.95,4.41,4.93,8.3,1.88,146.89,3.21,19.74,17.8,567.48,3.65,2.14,9.6,0,0,42.41,0,2.76,0,0,57.11,0,4.32,20.94,2.4,8.26
 96-106,0,0,0,0,32.99,2.39,0.77,323.98,0,3.04,1.32,69.83,5.92,0,1.44,9.9,4.78,2.37,5.58,9.37,2.62,137.53,0.71,4.85,20.04,489.42,1.15,6.28,14.94,0,0,32.66,0,1.42,1.18,0,21.7,2.3,6.25,13.97,2.77,17.89
108-118,0,0,0,0,34.83,7.33,6.68,299.37,3.61,3.33,6.91,113.96,6.86,0,0.86,9.78,1.57,7.14,1.1,18.56,5.3,128.73,3.02,3.78,22.33,660.16,1.11,6.83,15.22,0,0,30.76,0,0.67,1.1,0,10.23,1.87,2.56,26.83,2.83,4.56
120,0,0,0,0,17.32,4.71,1.89,222.23,0,9.76,3.46,143.39,10.51,0,3.65,13.63,6.33,6.79,2.05,0,0,149.29,0,4.31,11.49,1007.12,1.1,20.3,25.51,0,6.67,31.31,0,0,2.84,0,31.3,0,5.31,25.24,0,0
