stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,11.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,21.09,219.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,28.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.17,13.39,0,0,71.91,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,8.51,0,5.18,0,12.77,0,0,0,0,0,4.01,0,0,0,0,0,0,0,0,0,0,0,208.05,0,0,0,38.72,0,0,0,0,0,5.96,0,0,0,0,0,0
 14-21,0,0,1.11,0.83,29.28,0.94,0,4.19,0,0,0,0,0,0,0,0,1.63,0,0,0,0,7.71,0,0,0,63.45,0,2.95,0,1.72,0,5.04,4.58,2.86,0,7.83,9.01,0,0,0,0,0
 24-34,0,0,0,0,13.37,0.91,0,14.35,0,0.62,0,4.46,0,0,0.82,9.85,11.4,0,0.68,0.76,0,14.13,0,0,10.53,200.25,0,26.65,1.37,0,0,2.17,0,3.17,1.04,0.67,31.68,0,0,30.9,0,0
 36-46,0,0,0.73,0,14,0,0,39.52,0,0.58,0,18.16,0,0,0,9.1,27.24,0,0,0,0.61,31.22,4.26,0,12.48,262.75,0,23.31,2.45,0,0,3.88,0,5.21,0,0,67.14,0,1.37,5.15,0,2.58
 48-58,0,0,0.49,0,8.71,0.59,0,84.32,0,16.9,4.14,24.33,0,2.79,1.32,0.84,4.26,0,0.37,0,0.58,57.82,0.5,1.15,7.7,274.8,0,5.05,0.83,0,0,3.58,0,0.74,0,0,33.61,0,0,12.06,0,4.76
 60-70,0,0,0.57,0,10.16,0,0,68.93,0,2.66,1.64,19.62,2.33,2.38,1.91,1.39,0,0.93,2.2,0,0.72,61.13,0,1.27,2.37,292.6,0,11.94,0,0,1.08,0,0,4.66,0,0,13.49,0,0,17.05,0,0
 72-82,0,0,3.13,0.56,10.44,0,1.04,47.41,0.5,0,0,47.26,9.16,0,2.05,9.89,7.25,0,1.8,2.23,0,78.91,7.11,3.45,2.95,221.22,0,28.69,0.61,0,0,12.5,0,0.82,0.59,0,26.11,3.94,2.2,20.16,6.68,3.13
 84-94,0,0,7.15,0,21.38,1.6,1.06,37.34,0.69,2.3,0,23.83,19.35,0,0,6.77,12.99,2.38,3.69,0.89,2.55,68.44,5.98,5.79,4.39,141.27,1.33,14.65,6.94,0,3.48,24.44,0,0.7,0,0,14.48,3.41,1.08,7.4,2.44,11.02
 96-106,0,0,6.45,0,14.26,10.53,0,52.22,1.44,2.17,0.64,34.92,24.18,0,0.72,10.76,10.51,0,0.75,1.43,1.44,56.64,5.17,2.32,7.35,117.06,2.86,21.25,5.37,0,0,20.4,0,1.48,0,0,5.5,6.22,1.52,14.05,0.61,6.14
108-118,0,0,0,0,16.77,0.59,0,59.21,0.44,2.72,1.09,40.09,13.11,0,0,10.84,14.83,0.44,0,4.52,2.1,71.53,5.01,5.05,8.14,181.72,0,16.92,1.49,0,3.65,10.35,0,4.03,0.6,0,17.86,10.39,1.7,6.42,2.32,8.62
120,0,0,2.96,0,19.48,8.61,0,23.3,5.49,2.99,0,41.2,32.9,0,0,8.76,0,0,0,3.28,0,45.2,0,9.27,7.61,216.95,0,21.05,4.83,0,13.53,18.84,0,3.52,0,0,11.54,7.42,0,24.37,0,0
