stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,381.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.89,243.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,15.81,0,16.27,0,0,9.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.82,20.14,0,0,94.9,0,0,7.76,0,0,0,0,0,0,0,0,0,0
 10-12,0,15.44,0,57.37,0,9.56,71.77,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,776.18,27.2,0,0,181.5,0,0,3.78,0,13.1,0,19.63,3.28,0,0,0,0,0
 14-21,0,0,1.69,0,15.73,4.7,4.53,0,0.88,0,7.12,1.19,0,0,0,0,0,0,0,0,11.92,0,0,2.13,119.21,1.83,0,4.28,3.72,0,2.06,4.5,12.34,1.75,0,16.34,28.2,0,0,0,0,0
 24-34,0,0,0,1.5,10.29,0,38.63,0,1.52,0,13.94,0,0,0,0,0,0,1.57,0,0,36.72,0,0,14.62,339.58,0,3.57,1.43,0,0,10,0,0,0.73,0.95,6.49,66.12,0,0,3.35,0,2.31
 36-46,0,0,0,0,0,0.57,65.28,0,0,3.54,11.49,0,0,0,0,0,0,0,0,0,29.96,0,0,12.91,213.7,0,5.7,0,0,0,15.17,0.81,0,0,0,0,57.27,0,0,6.98,0,0.85
 48-58,0,0,0,0,9.76,0,163.45,0,4.69,2.19,16.75,0,0,1.03,0,0,0,0,0,0,39.04,0.95,0.76,12.54,193.38,0.39,1.77,1.58,0,0,2.36,0,0,0,0,0,35.98,0,0,5.77,0,1.12
 60-70,0,0,0,0,6.69,0.67,138.34,0,1.96,1.2,29.12,3.75,0,3.67,0,0,0,0,0,0,60.96,0,0,5.55,204.01,0,5.29,0,0,0,6.19,0,0,0,0,0,28.99,0,0,3.32,0,0
 72-82,0,0,0,0,9.6,16.92,101.1,0,6.12,0,33.53,3.36,0,0,0.68,0.73,4.3,0,2.04,0,58.27,0,1.4,3.94,136.29,0,3.27,4.31,0,0.71,7.76,0,0,0,0,0,11.13,0,1.6,4.4,1.37,2.1
 84-94,0,0,0,0,7.44,7.9,42.04,8.29,0.68,0.61,22.76,3.23,0,1.5,2.89,0.92,0.67,0,0,1.55,47.84,0,1.86,7.99,85.17,0.65,2.26,1.4,0,0,7.33,0,0,9.12,0,0,11.29,0,2.05,15.72,0,0.59
 96-106,0,0,1.78,0,5.74,7.45,52.4,0,0.69,2.14,24.16,5.84,0,4.53,1.31,0,0.66,0,0,0,23.11,0,0,5.63,108.48,2.25,4.13,0.65,0,0,13.85,0,0,0,0.57,0,1.19,0,2.28,5.73,1.96,0
108-118,0,0,0.97,0.74,9.9,5.77,60.72,0.75,3.33,1.65,33.29,9.9,0,0,3.41,0.49,1.02,0.44,4,0.54,60.62,0.93,0,4.26,107.39,0.59,5.69,2.95,0,0,15.14,0,0,0.72,0,0,3.16,0,0,5.7,0,3.52
120,0,0,0,0,17.38,1,71.58,1.18,2.05,1.26,43.92,8.24,0,0,6.18,6.31,14.88,0,0,0,38.97,0,0,0,91.28,0,9.53,7.23,0,0,4.79,0,0,0,0,0,0,1.27,0,1.46,0,0
