stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,18.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.74,8.41,0,0,0,0,0,0,0,0,0,0,0,12.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,14.08,0,0,39.27,0,0,0,0,0,0,0,0,0,151.29,0,0,0,0,0,0,0,0,0,0,0,28.44,3.65,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,16.97,0,14.69,0,0,0,5.57,0,0,0,0,0,73.82,0,0,0,0,0,0,0,0,0,0,0,36.72,0,0,0,31.19,0,0,0,0,18.13,0,0,0,0,0,0,0,0
 14-21,0,0,0,0.88,47.88,34.18,0,2.25,0,0,0,1.26,0,10.78,0,0,11.46,1.73,0,1.04,0,2058.26,0,0,1603.66,240.74,32.38,0,10.75,1.05,0,0,2.71,56.84,0,862.95,450.86,21.43,0,0,1.06,0,0
 24-34,0,0,0,0,62.72,0.89,0,41.79,4.68,1.66,11.78,7.62,0.92,1.35,20.53,0,0.63,0,0,0,4.13,6703.88,0,0,3226.32,347.65,124.86,0.84,24.1,0,0,13.66,0,1.7,0,137.43,123.13,41.65,0,0,127.43,0,2.49
 36-46,0,0,0,0,22.72,2.51,0,73,0.58,0.66,58.51,20.1,0,0,32.04,0,0,0,0,1.44,14.9,6923.51,0.84,1.7,3068.43,281.23,202.52,1.6,1.41,0,8.46,21.71,2.53,15.31,0,9.09,0.8,27.42,0,21.78,125.05,0,5.89
 48-58,0,0,0,0,12.79,9.73,0,110.19,0.53,8.55,24.33,5.06,0,0,39.73,2.37,0,5.04,0,0,11.93,10633.31,2.58,5.44,1985.39,363.74,95.82,1.07,14.56,0,5.65,2.49,0,0,0,4.91,0,25.36,0,10.65,98.72,1.13,3.26
 60-70,0,0,1.1,0,14.27,0.81,0,119.15,2.55,7.49,14.71,31.88,0,0,58.36,5.85,0,0,0,9.67,0,9922.51,0,6.25,734.01,217.64,46.04,0,18.14,0,14.93,15.46,0,0,0,0,0,21.34,0,74.52,58.16,0,4.44
 72-82,0,0,0.88,0,15.4,1.98,0,241.15,5.52,6.38,14.85,21.64,0.53,0,19.28,3.52,0,6.15,0.99,1.08,0,9748.84,0,19.15,518.08,180.65,46.32,0,25.69,0,18.16,3.3,0,0,15.43,0,0,10.08,0,73.72,46.63,2.07,12.06
 84-94,0,0,0,0,32.12,2.06,0,343.63,7.51,1.13,11.4,15.88,0.7,0,14.74,0.56,1.55,13.08,0.89,6.64,0,7684.75,1.21,7.96,582.54,74.54,81.92,1.4,31.32,0,75.81,3.17,1.4,0,0,0,0,4.48,0,115.52,52.82,28.96,12.09
 96-106,0,0,0,0.96,23.29,6.65,0,169.43,1.61,0.95,4.97,15.62,0,0,5.4,2.16,0,0,0,5.81,0,5045.42,0,10.49,365.74,102.14,83.02,0,37.31,0,19.73,1.68,0.7,0,1.02,0,0,9.2,0,71.11,45.6,4.04,0
108-118,0,0,0,0.98,34.98,1.64,3.75,106.57,1.18,2.15,3.41,17.39,2.83,0,6.13,0.42,0,1.06,0,5.97,0,4761.97,0,6.37,283.11,136.3,55.71,0.95,33.57,0,30,4.34,0.64,0,0,0,0,0,0,73.72,37.62,2.99,0.91
120,0,0,0,0,12.34,3.12,0,41.17,0,0,0,0,0,0,4.76,5.05,0,0,0,0,0,3372.21,0,1.38,122.31,91.24,37.32,0,56.83,0,0,1.68,0,0,0,0,0,0,3.15,52.24,29.24,1.99,0
