stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,3494.64,50374.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1931.54,0,0,0,0,0,0,0,0,0,0,0
  5-6,4048.11,50391.26,0,70.86,0,0,0,0,0,0,0,0,0,227.88,0,0,0,0,0,0,0,0,0,0,0,2275.21,127.97,0,0,559.27,0,938.97,0,0,0,0,0,0,0,0,0,0,0
  7-9,1239.89,1190.47,0,1654.78,0,11.97,0,4012.47,0,0,0,0,0,1368.21,0,0,0,0,0,0,0,0,0,0,0,33096.5,1406.98,0,0,10904.1,0,116.36,219.37,0,0,0,0,0,0,0,0,0,0
 10-12,5.75,1259.83,0,1978.16,0,222.82,0,3013.17,0,0,0,0,0,772.1,0,0,0,0,0,7.47,0,0,0,0,0,32814.15,1380.39,0,0,11423.73,0,57.88,196.87,77.32,1369.52,0,95.26,52.36,0,0,0,0,0
 14-21,0,4.95,19.19,154.22,3746.54,1123.09,0,1464.81,0,24.99,0,250.95,114.45,88.67,22.05,15.79,139,12.05,10.42,4.44,67.59,1126.39,14.84,0,895.88,15080.43,699.26,111.27,341.54,545.41,0,267.82,68.61,2557.35,293.46,311.31,3455.9,4971.2,0,0,68.8,0,91.95
 24-34,0,0,26.76,62.91,1120.91,640.24,0,2580.15,73.56,99.7,39.36,399.18,28.24,11.5,45.13,67.3,172.38,51.72,131.19,84.96,187.53,1759.05,46.24,5.33,646.89,20019.11,158.25,326.84,303.46,0,0.99,698.65,5.8,9.47,84.12,80.72,705.36,4671.81,0,0,469.43,0,305.74
 36-46,0,0,7.02,10.43,561.08,424.88,0,5361.34,77.67,60.47,106.68,1063.13,24.98,0.59,34.72,119.79,48.38,50.92,105.91,40.08,235.34,2017.53,29.07,22.56,542.39,26942.12,108.68,259.47,190.24,5.14,1.74,864.98,13.92,14.41,56.43,46.06,23.91,6006.37,0,3.44,297.3,0.78,277.76
 48-58,2.65,0,7.33,12.83,720.57,121.02,0,9402.93,49.19,111.84,118.12,2236.62,71.89,11.58,48.1,114.55,44.34,146.51,99.53,86.57,123.35,3065.32,31.91,132.92,647.85,23517.51,71.21,163.4,208.64,8.44,6.03,1148.3,1.87,0.92,40.83,34.9,0.83,5312.71,0,8.04,265.99,2.61,311.9
 60-70,0,0,16.69,2.79,620.73,109.23,3.03,11375.48,75.9,76,87.26,1785.86,125.88,5.9,37.6,75.94,72.62,136.83,87.25,96.18,65.33,2958.4,18.13,158.28,393.74,17253.88,44.52,153.7,147.65,0,31.78,1063.28,1.07,0,53.8,21.74,0,2285.65,21.59,49.15,273.83,24.34,282.88
 72-82,0,0,29.65,3.94,516.04,141.77,10.54,6969.15,62.88,54.42,99.47,1184.71,223.19,1.18,40.27,155.23,93.24,107.46,82.53,69.03,27.44,2258.27,25.51,102.48,356.96,8777.8,14.82,150.3,177.5,0,27.31,754.35,0.85,0,39.1,10.2,0,656.12,75.7,79.96,288.06,52.42,210.09
 84-94,0,0,30.44,5.45,762.84,166.06,44.87,4729.17,44.51,95.87,98.04,889.75,337.62,0,37.66,132.64,126.91,121.8,91.07,143.23,56.23,1874.91,45.89,109.77,284.82,5499.79,50.05,159.82,191.91,0,23.59,2062.37,0,0,66.62,11,0,455.88,165.71,85.8,255.97,78.31,84.96
 96-106,0,0,24.17,3.29,627.6,208.18,24.72,3023.62,46.78,87.17,48.89,697.42,300.42,0,54.66,160.94,102.51,63.37,91.2,117.08,38.13,1134.59,56.53,90.78,252.6,3830.61,23.61,207.04,168.79,0,39.21,1486.11,8.66,0,65.24,12.47,0,148.67,139.38,44.28,274.73,49.27,114.34
108-118,0,0,9.99,7.2,424.98,166.62,20.92,2651.18,36.43,68.21,50.99,617.17,136.78,0,9.4,145.28,76.86,79.46,54.34,102.76,29.93,845.65,46.42,40.56,185.61,5143.17,15.97,141.52,89.06,0,16.73,1002.96,2.75,0,25.59,5.53,0,96.22,93.72,17.04,159.84,32.08,46.19
120,1.12,0,23.38,0,317.61,212.8,4.25,1975.31,42.78,32.17,42.76,641.08,96.26,0,22.95,143.83,40.29,48.47,40.96,51.77,18.5,665.53,34.49,37.27,151.86,5150.85,31.31,134.52,129.81,0,5.44,545.33,0,0,25.62,7.15,0,161.17,17.82,11.57,212.39,58.72,20.76
