stage,erythrocytes,eye,fin_epithelia,mesenchyme,neural,olfactory,periderm
 24-34,0,0,0,0,1.88,0,0
 36-46,0,0,0,0,0.79,0,2.93
 48-58,0,1.77,0,0,0,0,4.1
 60-70,0,0,0,0,0,0,4.24
 72-82,0,0,0,0,0,0,4.47
 84-94,1.05,0,0,0,0,0.93,17.48
 96-106,0,0,0,0,0,0,11.29
108-118,0,0,0.46,0,0,0,15.2
120,0,0,0,1.68,0,0,11.74
