stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,175.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,8.5,89.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,3.67,13.66,0,15.67,0,0,0,17.46,0,0,0,0,0,13.93,0,0,0,0,0,0,0,0,0,0,0,51.06,0,0,0,56.53,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,48.01,0,0,0,0,0,0,0,0,0,11.94,0,0,0,0,0,0,0,0,0,0,0,432.23,16.57,0,0,114.53,0,0,0,42.87,0,6.54,0,0,0,0,0,0
 14-21,0,0,0,1.74,193.68,3.71,0,2.31,0,0,0,0.95,5.42,0,0,0,1.15,0,0.93,0,0,34.01,0,0,64.68,116.2,4.69,0.98,2.4,0,0,0,5.24,10.37,24.21,49.6,73.66,0,0,1.69,0,0
 24-34,0,0,0,2.09,163.71,8.49,0,11.85,0,6.14,0.63,2.19,3.23,0,6.02,0,1.32,0,0.82,0,0,213.24,1.27,2.21,139.76,365.53,2.16,1.61,7.36,0,0,1.5,0.71,2.26,10.28,11.6,185.87,0,0,12.52,0,0
 36-46,0,0,0,0,117.66,0,0,31.3,1.61,12.71,7.04,12.82,0,0,12.3,1.03,0,0,0.61,0,0,398.36,0,3.76,128.07,366.75,0.64,0,2.07,0,2.85,0,0,0,5.53,0,207.32,0,0.85,0,0,0
 48-58,0.78,0,0,0,32.62,0,0,54.33,2.36,29.15,17.89,11.72,0,0,7.14,0,0.39,4.49,1.78,0,6.21,389.4,0,4.66,61.06,271.45,4.14,1.37,2.24,0,0.47,6.57,0,0.74,12.43,0,140.2,0,1.46,0.64,0,0.54
 60-70,0.81,0,0,0,30.43,0,0,67.69,2.8,16.56,21.51,13.1,1.79,0,6.46,0,0,0.98,0,0,0,580.49,0,10.2,59.18,204.95,1.98,4.76,0.59,0,5.97,0.88,0,0,7.8,0,76.69,0,7.91,2.6,3.07,0
 72-82,0,0,0,0,21.88,1.48,0,68.89,0,19.26,22.91,10,4.55,0,2.34,0,0.5,2.69,1.48,3.3,0,693.23,0,13.02,48.34,192.21,0,0.97,4.39,0,2.36,0.96,0,0,4.25,0,29.14,0.74,11.67,0,3.33,10.03
 84-94,0,0,0,0,44.25,4.9,0,57.39,1.96,17.99,14.32,26.41,0,0,8.26,0,0,0.66,1.41,0,0,569.89,0,3.57,32.43,141.44,7.96,2.99,3.69,0,2.85,0,0,3.2,0.63,0,18.51,0,3.04,16.55,10.2,0
 96-106,0,0,1.56,0,33.47,5.71,0,43.67,5.94,16.41,19.97,11.87,1.78,0,5.06,1.43,0,12.04,0,0.7,0,446.51,0,28.22,16.86,198.5,0,2.66,6.08,0,7.44,7.39,0,2.21,12.21,0,29.12,0,9.57,6.32,8.93,4.73
108-118,0,0,0,0,62.48,6.82,1.27,24.54,2.14,47.54,14.28,13.16,0.49,0,6.78,0.46,0.42,2.75,0,0,0,588.35,0,18.96,42.87,164.54,2.79,0,6,0,9.83,2.05,0,0.42,0.47,0,13.03,0,12.2,0,21.38,0
120,0,0,0,0,44.05,0,0,34.18,3.62,25.61,25.53,19.51,2.94,0,7.61,16.15,0,0,0,3.84,0,587.37,3.12,62.38,13.8,224.93,0,0,13.53,0,2.63,2.14,0,0,0,0,4.09,0,6.82,12.15,14.89,0
