stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,92.57,2610.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.08,0,0,0,0,0,0,0,0,0,0,0
  5-6,99.84,935.45,0,0,0,0,0,0,0,0,0,0,8.74,0,0,0,0,0,0,0,0,0,0,0,67.9,10.41,0,0,0,0,6.16,0,0,0,0,0,0,0,0,0,0,0
  7-9,8.73,34.36,0,69.37,0,0,52.52,0,0,0,0,0,9.43,0,0,0,0,0,0,0,0,0,0,0,535.17,19.54,0,0,161.05,0,0,5.28,0,0,0,0,0,0,0,0,0,0
 10-12,0,5.59,0,92.47,0,6.05,35.63,0,0,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,913.07,24.63,0,0,191.75,0,0,5.85,0,30.85,0,5.88,0,0,0,0,0,0
 14-21,0,0,2.41,2.9,835.02,21.01,15.73,0,1.64,0,7.82,4.32,0,0.89,0,5.09,0,0,0.97,1.05,51.32,3.08,0,20.07,210.67,2.12,0,3.27,2.98,0,5.27,0.91,40.85,2.09,0.93,39.34,98.42,0,0,14.04,0,0
 24-34,0,0,0.8,4.69,161.98,2.69,47.8,0,8.75,0.64,50.25,0.73,0,11.48,0,7.1,3.58,2.34,0.74,1.23,144.88,2.04,0.91,72.93,482.84,13.03,0,2.12,0,0,20.48,0,0,0,0,27.16,166.02,0,0,86.69,0,3.2
 36-46,0,0,0,0,90.6,0.81,30.05,0,14.63,4.1,144.84,0.59,0,6.45,0,5.08,0,0.79,0,3.45,205.9,0,9.49,46.69,372.64,3.87,0.59,1.53,0,0,36.58,0,0,0.67,0,0,180.06,0,0,37.5,0,2.95
 48-58,0,0,0.44,0,32.11,0,35.78,0,32.61,5.2,202.31,1.41,0,5,0,0,0,1.64,0,1.38,220.23,0.59,7.38,46.38,224.64,15.88,0,12.13,0,8.62,46.29,0,0,0,0,0,170.71,0,1.15,39.08,0,3.72
 60-70,0,0,0,0,64.36,0,32.69,0,52.29,4.34,232.59,4.15,0,0.79,0.57,0.61,0,1.85,5.16,0,260.28,1.38,15.57,26.15,134.29,3.64,0.6,7.74,0,3.74,35.21,0,0,0,0,0,79.06,0,6.93,51.37,3.31,5.27
 72-82,0,0,1.48,0,38.87,0,39.96,1.33,22.35,17.53,286.79,25.67,0,9.94,3.39,0.65,12.7,2.98,0,0,315.93,0,27.23,32,94.89,1.06,1.89,14.14,0,5.46,26.6,0,0,0.73,0,0,42.74,0.87,12.58,50.13,11.2,4.61
 84-94,0,0,1.26,1.01,80.44,0.68,35.09,0,30.41,13.38,228.55,29.47,1.23,8.53,4.79,8.82,1.36,3.63,0,0,271.39,0,23.8,24.61,77.99,0,0.57,11.94,0,7.54,82.4,0,0,0,0,0,45.54,2.16,9.54,32.87,11.08,6.04
 96-106,0,0,0,0,91.64,2.55,23.08,6.3,46.15,24.39,259.71,64.68,0,2.61,7.11,2.94,0.57,7.36,0,0,360.39,3.21,18.08,30.86,103.28,0,2.88,33.11,0,9.74,51.37,0,0,2.2,0,0,46.64,0,16.58,65.21,10.91,0
108-118,0,0,0,1.05,118.94,1.37,25.44,0,90.81,22.22,257.21,86.95,0,5.6,1.9,5.11,9.32,4.5,5.8,1.02,395.07,0,10.77,17.35,91.46,5.66,3.73,33.28,0,5.64,43.28,0,0,0,0,0,33.63,2.95,9.84,56.35,9.9,0.43
120,0,0,2.52,1.66,161.51,0,34.24,0,75.48,41.26,257.44,59.83,0,2.95,5.83,0,1.11,0,0,0,200.25,1.31,50.83,14.24,125.56,3.96,4.79,29.27,0,1.79,32.84,0,0,0,0,0,43.23,0,30.17,70.35,26.42,0
