stage,axial,blastomeres,eye,glial,mesenchyme,neural,paraxial_mesoderm,spinal_cord
  5-6,7.29,65.76,0,0,0,13.48,0,0
  7-9,0,0,0,0,0,11.27,3.31,0
 10-12,0,0,0,0,0,25.6,3.12,0
 14-21,0,0,0,0,0,0,0,0.89
 24-34,0,0,1.66,0,0.79,0,0,0
 36-46,0,0,1.52,0,0,1.21,0,2.75
 48-58,0,0,0,0,0,1.32,0,0.39
 60-70,0,0,0,0.75,0,3.87,0,0
 72-82,0,0,0,0.6,0.61,0,0,2.06
 96-106,0,0,2.73,0,0,0,0,0
108-118,0,0,0.77,0,0,0,0,0
