stage,eye,gut,melanocytes,mesenchyme,muscle,neural,otic,somites,spinal_cord
 10-12,0,0,0,0,0,5.73,0,0,0
 14-21,1.27,0,0,0,0,0,0,0.8,0
 24-34,0,0,0,0,0,2.9,0,0,0.73
 36-46,0,0,0,0,0,9.6,0,0,11.48
 48-58,0.86,0,0.41,3.83,1.44,10.57,0,0,1.65
 60-70,0,0,0,0,0,0.78,6.33,0,6.49
 72-82,0,0,0,0,0,3.49,0,0,8.31
 84-94,0,0,0,0,0,0,0,0,5.7
 96-106,0,0,0,1.66,0,10.58,0,0,0
108-118,0,0.58,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,5.98
