stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,25.48,285.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.27,0,0,0,0,0,0,0,0,0,0
  5-6,40.15,359.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.26,0,0,0,0,0,0,0,0,0,0
  7-9,3.81,7.59,0,8.27,0,0,0,21.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.21,0,0,0,126.21,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,16.96,0,33.71,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.53,0,0,0,103.26,0,0,0,40.25,0,0,0,0,0,0,0,0
 14-21,0,0,2.2,4.49,172.11,33.86,0,7.64,0,0,0,4.71,9.09,0,3.62,0,0.9,0,0,0,0.86,25.08,0,0,13.67,126.84,4.53,1.53,0,2.79,0,2.44,6.78,8.92,0,12.06,115.15,0,0,23.71,0,0
 24-34,0,0,0.67,1.16,25.65,1.56,0,15.79,0,1.65,0.63,9.79,1.41,0,3.83,0,2.1,0,0,0.66,0,26.39,0,0,10.69,376.3,1.74,15.08,2.03,1,1.61,3.5,0,2.08,0.72,0.73,102.12,0,0,31.11,0,0
 36-46,0,0,0,0,22.43,0,0,49.68,0,1.26,0.63,19.72,0.56,0,4.17,0,1.03,0,0,0,2.03,39.46,0,2.46,3.77,740.89,0,27.37,0,0,0,4.63,0,3.56,0.61,0,140.92,0,0,22.9,0,0
 48-58,0,0,0,0.43,9.35,0.91,0,152.6,0.38,1.56,2.03,23.28,0,0,0.82,0,4.11,0,0,0,5.27,27.96,0,2.11,5.41,734.51,6.25,9.07,0.67,0,0,1.42,0,1.3,0.4,0,193.71,0,0.49,24.61,0,0
 60-70,0,0,0,0,19.96,0,0,285.14,0,2.67,2.48,12.78,10.39,0,0,0,0,0,0,0,1.56,40.84,0.67,2.96,18.03,626.27,5.48,3.94,0.85,0,0,3.9,0,0,0,0,105.21,0.81,4.5,14.28,4.5,6.58
 72-82,0,0,0.64,0,10.33,6.8,0,238.19,0,0,4.41,29.58,14.59,0,1.68,0,0.53,4.27,0.69,0.96,0.6,53.71,0,7.96,3.56,504.78,0,3.77,0,0,5.62,4.48,0,4.52,0,0,70.76,5.88,3.68,48.23,2.72,0
 84-94,0,0,1.26,0,22.53,2.72,0,142.67,0,1.25,0,23.26,15.28,0.99,0.8,0,0.92,1.27,0,0,1.91,27.13,0,9.62,7.31,405.22,0,9.16,1.51,0,0,1.63,0,2.99,0,0,53.4,1.03,5.13,50.51,8.44,0
 96-106,0,0,5.6,0,9.37,11.91,0,204.63,0,4.46,1.12,16.7,8.79,0,0,10.58,0,5.36,4.32,0.64,1.15,63.23,0,10,3.72,333.28,0,15.79,1.95,0,2.14,1.61,0,0.73,0,0,22.9,4.17,4.82,60.62,11.22,0
108-118,0,0,0.83,0,10.89,3.45,0.55,198.26,0,3.67,1.56,20.93,15.09,0,0,0,0.87,1.53,0,0.56,12.7,44.96,1.08,4.71,4.54,404.38,0,5.69,2.23,0,1.96,4.66,0,1.7,0,0,38.43,1.38,5.16,25.95,9.1,0.51
120,0,0,0,0,12.1,3.15,0,165.42,1.49,2.75,0,35.9,21.58,0,0,2.26,3.31,1.91,0,4.99,0,29.27,0,33.21,1.32,403.34,0,5.56,21.76,0,0,0,0,3.71,0,0,28.34,0,0,25.97,22.36,3.6
