stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,52.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,13.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,1.3,4236.69,24.56,0,8.44,0,0,0,0,0,4.64,33.02,0,2.91,0,3.89,0,0,335.69,26.46,0,137.75,161.72,20.74,0,10.97,5.37,0,7.07,8.21,0,20.97,18.63,57.17,0,0,4.06,0,1.42
 24-34,0,0,0,6.03,7399.47,7.64,0,39.37,1.72,70.06,20.59,8.68,0,0.75,83.11,0,5.42,0,75.99,0.65,6.43,3536.46,91.94,2.43,927.18,710.33,40.74,5.53,13.7,0,0,26.57,1.55,3.49,0.88,7.71,280.37,0,0,50.13,0,6.24
 36-46,0,0,0,0,5574.12,0,0,66.76,1.33,277.59,333.96,13.5,0,0,74.37,0,2.68,0,39.46,37.52,1.89,7708.13,63.54,12.81,1911.04,659.68,20.71,19.6,12.23,0,0,43.05,6.08,0,5.62,0,292.88,0,5.08,30.34,0,16.77
 48-58,0,0,0,0,4395.19,2.2,0,231.74,1.89,346.69,1034.24,45.2,0,0.93,23.79,10.25,0.5,0,3.48,12.5,16.1,13738.83,46.57,23.87,2200.87,984.22,15.05,2.56,21.87,0,1.35,27.1,0,0,7.23,0,279.94,0,9.85,39.08,0.78,59.15
 60-70,0,0,0,0,3213.82,0,0,318.31,0.6,235.94,867.25,142.81,2.87,0,22.36,13.1,2.68,6.19,3.82,36.97,2.64,16486.76,46.55,47.16,1657.52,701.75,16.89,17.62,28.69,0,15.08,19.15,0,0.63,9.65,0,191.87,1.73,124.66,26.16,31.98,34.62
 72-82,0,0,0.54,0,2243.97,19.1,2.97,771.38,16.73,180.75,1222.6,302.68,10.53,0,31.54,13.94,2.87,4.35,6.04,2.73,2.66,20971.59,34.82,133.87,1856.16,943.73,3.12,14.44,83.23,0,29.49,17.5,17.51,0,1.81,0,231.7,6.49,253.94,32.16,233.11,3.89
 84-94,11.09,0,2.24,0,4210.57,12.81,4.21,1071.2,8.86,317.53,1002.3,213.62,4.53,0,30.84,5.99,23.14,5.46,7.65,3.63,6.93,17469.87,61.62,180.01,1910.36,450.05,1.9,16.11,119.48,0,20.3,30.82,0,13.21,0,0,238.25,2.97,269.84,25.27,223.82,0
 96-106,1.12,0,1.53,6.99,3040.11,20.35,16.26,671.71,5.23,214.31,871.65,319.67,27.08,0,126.34,8.72,14.47,0,8.24,12.16,0,20059.38,38.11,142.29,1114.69,1097.96,15.38,13.3,95.31,0,48.6,48.47,0,13.44,0,0,370.86,0.59,157.07,26.97,350.86,23.23
108-118,0,0,0,2.44,2392.31,17.63,18.71,409.86,0.44,163.05,610.2,304.65,24.68,0,68.34,7.83,5.11,7.05,4.98,7.06,0,19385.88,17.26,139.92,938.56,1011.4,0.45,12.33,91.85,0,123.57,25.27,0,0,1.02,0,128.92,1.5,154.97,18.22,327.1,8.6
120,0,0,0,0,1210.11,24.46,0,409.39,0,85.1,728.41,261.85,1.29,0,144.06,11.33,1.98,0,5.33,37.35,0,15787,15.39,276.15,573.28,924.7,3.39,12.46,87.7,0,136.89,9.64,0,0,0,0,208.31,8.24,130.85,10.72,665.94,10.98
