stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,2412.5,38702.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1634.74,0,0,0,0,0,0,0,0,0,0,0
  5-6,3229.43,48679.92,0,56.75,0,0,0,0,0,0,0,0,0,187.74,0,0,0,0,0,0,0,0,0,0,0,1838.96,203.13,0,0,430.3,0,974.61,0,0,0,0,0,0,0,0,0,0,0
  7-9,905.2,1333.29,0,2051.64,0,19.91,0,4146.76,0,0,0,0,0,1311.14,0,0,0,0,0,0,0,0,0,0,0,33924.88,1529.29,0,0,11134.77,0,79.29,153.06,0,22.56,0,0,0,0,0,0,0,0
 10-12,42.22,1432.71,0,2172.51,0,205.6,0,3083.51,0,0,0,0,0,706.93,0,0,0,0,0,11.2,0,0,0,0,3.87,35178.01,1301.74,0,0,11981.94,0,70,169.61,63.59,1382.66,0,108,42.55,0,0,0,0,0
 14-21,2.7,7.61,14.96,179.27,3304.31,986.37,0,1697.12,0,22.35,0,217.17,91.17,97.37,18.81,37,103.15,7.33,14.08,4.42,52.21,1134.43,11.56,0,879.85,15481.35,627.51,70.25,282.17,540.05,0,261.19,33.51,2734.38,233.34,241.16,3764.8,4819.32,0,0,83.5,0,62.77
 24-34,0.88,1.67,20.29,81.97,1076.13,680.62,0,2736.76,43.04,96.77,26.36,419.67,34.82,12.8,32.54,94.18,156.88,43.88,97.09,57.04,197.19,1917.26,52.59,10.22,752.25,19569.8,147.44,222.53,273.52,1.99,0.99,828.45,1.72,15.7,111.46,84.37,803.22,4542.45,0,0,433.24,0,224.2
 36-46,1.07,0,10.45,12.64,639.72,425.39,0,4448.57,88.04,85.93,95.62,964.03,31.62,0,24.54,149.71,25.47,86.4,78.7,121.04,156.6,1988.03,38.85,37.66,550.24,20757.12,112.43,166.98,201.13,28.51,15.43,1002.31,6.09,7.72,91.66,39.29,25.29,4823.26,0,4.35,226.23,0,176.68
 48-58,1.3,0,8.39,19.12,780,106.58,0,7158.3,55.1,111.43,113.97,1791.52,92.48,2.17,46.37,93.67,61.22,105.99,87.31,98.63,77.78,2963.1,31.25,138.78,591.98,17565.53,58.5,96.01,218.99,0,11.98,1043.21,0.98,0.92,32.79,24.45,0,3892.18,0,13.85,269.28,4.12,277.18
 60-70,4.94,0,10.16,3.47,643.52,96.73,7.66,7633.97,79.33,93.85,140.32,1547.89,151.64,0.59,41.94,120.66,72.56,135.66,63.82,76.06,35.25,2633.09,25.14,169.37,381.99,12016.39,43.83,54.49,157.72,0,11.87,927.32,0.85,1.38,36.72,22.27,0,1760.89,22.01,84.57,218.23,43.53,257.33
 72-82,0,0,40.45,2.39,586.23,103.06,16.97,5127.77,74.18,84.9,142.25,1282.65,249.8,1.17,30.31,128.27,103.21,108.78,67.11,96.03,23.57,2528.4,28.22,127.06,385.05,7290.12,17.66,114.42,174.68,0,14.41,644.83,0.85,0,48.89,7.81,0,527.93,49.68,82.95,314.51,74.61,206.22
 84-94,0,0,20.83,4.94,811.81,131.43,49.16,3769.5,54.82,87.43,81.15,1077.06,352.22,2.29,39.14,162.59,163.95,133.02,77.41,190.12,56,2039.25,51.07,153.06,327.32,4636.35,23.9,81.52,143.72,0,17.23,1720.37,0,0,66.11,8.75,0,445.11,110.93,81.5,272.35,78.4,114.75
 96-106,0,0,37.51,7.78,680.17,202.15,24.55,2732.11,41.45,75.46,72.5,868.97,305.77,0,49.68,199.5,115.72,67.11,93.85,158.73,15.58,1329.5,34.58,54.43,261.69,3340.42,21.82,165.88,161.63,0,33.2,1287.27,6.36,0,59.34,16.79,0,161,78.64,60.46,315.65,78.14,104.4
108-118,0,0,11.96,8.45,583.85,158.89,29.78,2319.9,44.98,83.48,51.57,786.6,170.16,0,17.77,152.82,61.86,111.91,74.93,156.29,21.79,1086.31,23.09,51.27,209.24,4564.36,38.43,121.92,90.99,0,38.83,853.5,0.79,0,40.24,5.74,0,148.51,57.74,20.25,209.87,43.93,51.57
120,3.56,0,30.71,1.66,527.77,131.57,6.82,1998.07,23,103.42,60.32,989.36,169.21,0,36.48,208.95,62.96,79.62,34.49,68.06,0,933.07,26.65,59.34,249.16,5615.13,24.39,90.92,84.75,0,46.51,561.58,1.53,0,44.44,4.31,0,143.33,33.56,32.32,319.35,51.3,30.85
