stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,11.51,462.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.14,0,0,0,0,0,0,0,0,0,0,0
  5-6,19.92,427.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.53,0,0,0,43.77,0,6.16,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.84,16.57,0,48.34,0,0,100.02,0,0,0,0,0,56.45,0,0,0,0,0,0,0,0,0,0,0,620.5,16.24,0,0,717.91,0,0,34.72,0,0,0,0,0,0,0,0,0,0
 10-12,0,22.81,0,69.18,0,7.85,54.21,0,0,0,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,620.8,5.2,0,0,375.26,0,0,9.6,0,41.28,0,12.5,0,0,0,0,0,0
 14-21,0,0,7.99,3.62,71.18,11.68,22.3,0,0,0,8.37,1.08,0,1.15,0,0,0,0,0,1.75,32.21,0,0,23.54,291.95,1.98,0,3.26,9.36,0,6.83,0.9,116.04,7.24,4.37,51.05,88.88,0,0,3.34,0,4.47
 24-34,0,0,11.12,2.16,7.12,3.86,43.3,0,1.61,1.36,13.29,0,0,3.5,1.26,0.79,1.64,0.78,2.36,2.27,32.32,0,0,9.99,553.86,2.84,4.71,2.32,0,0,18.87,0,0,1.53,0,3.87,137.64,0,0,12.6,0,0
 36-46,0,0,1.59,0,14.29,2.51,127.38,0.94,0,2.9,26.93,0.61,0,1.32,0,2.37,0,0,0,1.29,36.48,0,0,10.59,703.05,5.15,6.57,0.6,0,0,15.66,0,0,2.95,0,0,147.8,0,0,22.31,0,0.57
 48-58,0,0,6.26,0,8.09,6.47,257.78,1.08,0.78,1.45,47.82,5.37,0,2.58,0,0.46,12.16,0.41,1.98,0.6,57.76,0.4,1.46,17.92,811.64,9.99,8.46,1.67,0,0,14.85,0,0,17.45,0,0,147.02,0,0,9.11,0,20.59
 60-70,0,0,0.7,0,13.16,15.13,298.49,0.58,13.06,1.79,45.71,0,0,1.38,9.83,0,20.02,1.13,0,0,44.1,0.73,1.52,3.2,714.75,2.91,7.82,6.6,0,1.19,4.99,0,0,0.59,0,0,100.72,0,0.57,4.49,0,13.16
 72-82,0,0,4.49,0,1.39,49.59,219.19,0,1.48,0,34.75,1.57,0,1.41,4.23,1.13,0,1.68,0,0,55.47,1.52,1.17,5.29,487.86,0,0,5.94,0,0,6.91,0,0,1.76,0,0,51.69,2.34,2.23,26.67,0.56,0
 84-94,0,0,4.05,1.01,4.87,51.32,195.34,0,1.16,0,23.07,2.05,0,3.45,6.08,0.56,0,0,0,0.68,34.18,0,0,7.7,313.68,0,3.4,9.03,0,0,20,0,0,1.17,0,0,30.07,2.83,2.25,25.3,0.98,9.24
 96-106,0,0,0.93,0,3.77,97.85,93.72,0,0.96,0,21.24,4.96,0,0.62,0.66,0.56,0,0.92,3.35,0,17.39,0,15.47,0.57,222,0,3.74,13.48,0,2.14,5.22,0,0,0,0,0,10.8,2.52,0.62,30.16,0,10.5
108-118,0,0,2.15,0,6.16,44.18,222.79,0.54,0,0,19.67,1.84,0,0.69,0.42,0,4.38,0.78,0,1.07,15.9,0,0,1.56,251.61,0.86,3.14,22.08,0,0,4.92,0,0,2.93,0,0,5.57,3.07,0.88,3.17,1.59,0
120,0,0,5.63,0,3.77,65.29,343.7,0,0,0,24.4,1.02,0,1.54,20.04,0,5.27,3.39,0,0,11.61,0,0,4.57,262.15,0,0,33.99,0,0,5.91,0,0,1.94,0,0,2.83,1.1,0,1.59,3.44,0
