stage,eye,glial,mesenchyme,neural
 48-58,0,1.69,0.79,0
 60-70,0,0,0,17.93
 72-82,0,0,0,2.29
 84-94,0,0.98,0,1.84
108-118,0,0,0,6.24
120,7.24,0,0,0
