stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1357.91,30608.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119.68,0,0,0,0,0,0,0,0,0,0,0
  5-6,3984.43,42714.9,0,42.34,0,0,0,0,0,0,0,0,0,96.94,0,0,0,0,0,0,0,0,0,0,0,998.27,143.97,0,0,291.9,0,972.64,0,0,0,0,0,0,0,0,0,0,0
  7-9,703.72,660.2,0,1037.38,0,11.89,0,2063.39,0,0,0,0,0,923.04,0,0,0,0,0,0,0,0,0,0,0,19246,897.79,0,0,7692.57,0,97.08,94.45,0,35.39,0,0,0,0,0,0,0,0
 10-12,0,585.36,0,817.61,0,94.25,0,1802.48,0,0,0,0,0,242.88,0,0,0,0,0,0,0,0,0,0,7.75,14901.72,421.49,0,0,5294.93,0,11.38,62.38,18.51,558.7,0,30.92,23.17,0,0,0,0,0
 14-21,0.93,3.51,10.71,71.97,1544.55,414.18,0,633.96,0,3.3,0,136.9,75.83,29.99,18.43,7.29,42.15,0,8.71,30.21,29.06,573.36,8.93,0,580,6648.6,184.52,41.25,122.64,196.89,0,297.72,12.25,1197.38,112.49,145.3,1513.13,2212.08,0,0,72.7,0,8.73
 24-34,0,1.67,7.2,63.65,645.54,80.52,0,1204.13,1.16,44.84,14.07,227.13,20.88,0.8,26.18,16.7,49.66,11.77,55.75,18.32,96.84,1561.22,17.2,1.21,676.42,14178.5,70.06,137.79,139.02,1,2.91,549.76,0,9.09,64.18,65.95,300.35,3214.7,0,0,453.62,0,48.95
 36-46,0,0,4.24,3.88,369.91,14.05,0,2440.44,19.58,35.91,44.76,554.96,12.33,9.9,28.29,36.87,30,21.49,33.95,48.94,104.05,1296.72,4.03,36.17,424.85,18734.38,68.23,129.72,80.08,0,4.95,588.62,2.62,1.63,18.74,27.71,8.16,3934.86,0,4.8,287.18,1.55,68.99
 48-58,0,0,4.49,5.64,263.37,27.29,0,4244.65,11.03,52.52,71.29,1038.23,29.02,9.05,35.4,46.38,39,24.21,32.91,22.42,51.83,1553.9,17.15,47.84,291.83,16771.66,32.59,71.39,72.01,0,6.66,557.41,2.19,0,23.73,18.27,0.55,3370.87,0,2.72,176.07,3.08,119.38
 60-70,0,0,2.16,0,293.89,9.97,0,5396.97,26.03,104.75,53.17,845.96,52.9,20.62,16.74,87.35,14.65,47.42,30.94,25.45,27.63,1555.68,15.4,61.12,200.74,12038.91,11.35,57.53,53.89,0.81,10.66,487.22,0.64,0,21.77,11.36,0,1907.6,2.68,27.92,172.71,6.92,76.95
 72-82,0,0,14.67,0,266.14,128.48,1.94,3789.75,18.43,41.12,76.01,670.38,56.04,2.87,30.26,78.05,34.64,40.91,35.35,26.78,44.44,1693,28.02,57.6,159.78,7571.43,21.35,63.97,91.37,1.13,16.96,434.69,0.85,0,17.89,9.82,0,738.32,18.78,37.04,239.1,29.24,87.95
 84-94,0.62,0,11.91,0.6,385.96,126.64,11.11,2832.95,11.11,65.06,61.81,518.78,82.5,13.08,24.6,125.25,46.29,35.48,54.51,18.48,61.16,1266.44,13.38,86.48,112.41,5030.3,18.31,73.19,129.96,3.85,2.38,1013.21,1.4,0,38.43,2.63,0,611.83,41.64,40.73,212.99,24.76,41.46
 96-106,0,0,10.69,2.64,404.05,188.79,5.69,2228.26,29.76,57.03,55.69,516.85,81.03,1.32,23.52,132.2,51.98,26.32,47.22,27.36,25.56,1097.51,41.86,27.3,118.72,3884.57,13.98,77.04,81.89,0,30.3,957.26,4.78,0,18.55,2.56,0,300.11,62.18,21.32,188.92,32.07,65.81
108-118,0.67,0,3.09,1.33,468.8,117,31.74,2042.65,25.3,97.98,46.64,525.15,116.22,0,12.69,164.06,61.89,56.93,58.59,46.87,31.52,1197.35,37.11,65.21,125.7,5015.91,33.77,84.34,96.87,0,33.97,758.48,1.33,0,30.61,4.86,0,184.07,78.45,21.54,220.08,24.62,54.89
120,0,0,43.38,3.17,511.43,139.11,9.63,2054.96,10.68,90.24,59.7,728.39,101.45,0,14.31,202.33,56.44,23.35,24.21,26.78,18.62,1240.44,9.65,86.78,148.69,6765.53,40.09,138.86,100.48,0,15.37,490.85,0,0,24.04,6.39,0,301.33,35.91,62.29,272.43,13.49,21.19
