stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,67.69,4739.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.51,0,0,0,0,0,0,0,0,0,0,0
  5-6,225.05,3891.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.54,0,0,0,52.98,0,54.6,0,0,0,0,0,0,0,0,0,0,0
  7-9,65.53,71.22,0,109.9,0,0,262,0,0,0,0,0,45.04,0,0,0,0,0,0,0,0,0,0,0,2235.27,62.59,0,0,701.53,0,3.63,7.87,0,0,0,0,0,0,0,0,0,0
 10-12,0,86.31,0,103.99,0,0,169.54,0,0,0,0,0,16.62,0,0,0,0,0,0,0,0,0,0,0,1455.41,45.66,0,0,504.84,0,0,8.7,4.76,30.22,0,0,0,0,0,0,0,0
 14-21,0,0.93,2.06,8.75,58.42,16.85,42.08,0,0,0,11.91,1.01,0,2.46,0,0,0,0,1.47,4.56,41.82,0,0,35.1,573.89,19.34,9.17,6.62,8.12,0,4.99,2.37,53.39,2.92,25.07,45.46,155.18,0,0,5.83,0,0
 24-34,0,0,0,1.2,11.73,5.08,49.5,0,2.5,0,17.38,0,0,0.8,0,1.62,0,1.32,0,2.19,68.68,0,0,20.96,951.93,3.37,25.71,7.68,0,0,4.02,0,0,0.78,2.23,5.52,174.34,0,0,14.98,0,1.26
 36-46,0,0,0,0,16.33,0.81,98,0,1.24,0.61,18.41,0.56,0,0.75,0,1.77,0,1.48,0.62,0.58,74.63,2.02,1.24,21.69,1259.1,0.62,14.99,5.12,0,2.85,21.09,0,1.05,6.79,2.47,0,222.05,0,0,10.53,0,1.47
 48-58,0,0,0,0,10.05,0,176.87,0,1.31,4.84,35.73,2.57,0,2.69,0.54,4.54,4.11,1.69,4.75,0.71,80.55,0.92,1.24,10.46,1074.28,0.52,12.95,12.09,0,0,8.07,0,0,0.47,0,0,158.16,0,0,3.75,0,7.07
 60-70,0,0,0,0,4.3,0,309.34,0,0.61,0.68,56.46,0,0,0.7,1.92,0.62,0,0,2.11,10.96,99.23,0,9.08,13.9,1033.05,4.09,6.24,6.3,0,0,16.32,0,0,3.47,0,0,138.53,0,0.84,4.42,0,1.56
 72-82,0,0,0.58,0,7.17,2.59,271.82,0,0.63,9.37,32.27,4.29,0,0,0,0.54,1.86,2.83,0,0.87,121.05,0.66,3.95,9.11,763.66,0,7.36,1.01,0,0,9,0,0,0,0,0,123.2,0.53,4.03,17.75,3.15,21.41
 84-94,0,0,1.65,0,17.3,2.49,247.38,0.55,4.16,5.11,52.73,3.04,0,8.83,3.59,1.38,1.33,2.33,0,0.86,124.36,9.3,5.03,16.7,675.41,1.66,8.83,4.34,0,0,39.27,0,0,0.7,0,0,92.38,1.21,1.23,23.48,0.63,0
 96-106,0,0,0,0,21.63,7.47,210.99,0,2.38,10.99,73.13,1.49,0,4.4,2.97,3.28,2.82,3.16,0.63,1.3,139.5,4.55,14.57,11.84,525.09,1.91,20.33,19.41,0,0.97,19.19,0,0,0.61,0,0,43.55,2.04,2.5,12.76,5.99,10.89
108-118,0,0,0.57,0,27.33,1.34,210.16,0.76,2.26,2.57,78.73,7.89,0,0.49,10.96,3.18,16.07,7.79,0.52,1.18,150.35,0.8,5.55,8.81,890.92,1.98,12.47,7.69,0,1.58,12.77,0,0,0,0.94,0,39.53,1.55,4.11,5.74,5.35,6.51
120,0,0,0,0,15.85,0,141.59,1.18,0,8.34,115.82,2.48,0,13.66,4.33,0,0,1.76,0,0,115.95,0,3.46,5.56,897.69,3.27,0,11.77,0,0,10,2.5,0,0,0,0,17.82,0,0,14.34,0,0
