stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,2495.78,56976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769.14,0,0,0,0,0,0,0,0,0,0,0
  5-6,4291.95,56514.49,0,68.23,0,0,0,0,0,0,0,0,0,307.96,0,0,0,0,0,0,0,0,0,0,0,1990.68,160.07,0,0,596.4,0,768.2,0,0,0,0,0,0,0,0,0,0,0
  7-9,867.03,1122.46,0,1706.43,0,0,0,3444.59,0,0,0,0,0,1068.9,0,0,0,0,0,0,0,0,0,0,0,30997.66,965.06,0,0,11420.49,0,86.59,331.02,0,19.63,0,0,0,0,0,0,0,0
 10-12,4.89,639.93,0,960.85,0,128.8,0,1748.33,0,0,0,0,0,239.75,0,0,0,0,0,3.73,0,0,0,0,3.87,14909.34,203.76,0,0,5357.21,0,27.73,198.91,22.31,815.9,0,32.11,23.67,0,0,0,0,0
 14-21,0,3.21,0,94.66,973.96,348.17,0,557.82,0,0,0,109.99,46,5.87,7.83,14.28,32.95,0,1.98,0,0,501.42,0.82,0,420.63,7454.3,132.36,53.17,121,269.17,0,130.44,34.75,910.09,68.28,9.22,591.43,2150.16,0,0,48.35,0,4.43
 24-34,0,0,0.66,20.08,274.31,93.42,0,1543.2,0,2.37,9.18,167.53,18.1,0.67,10.72,29.73,12.48,33.49,14.1,29.56,9.94,987.65,4.78,3.03,366.06,10400.62,42.24,114.88,94.69,1,1.14,169.35,0,6.25,28.2,7.55,56.01,2344.38,0,0,155.06,0,21.03
 36-46,0,0,0,4.63,125.4,19.6,0,2712.93,1.31,0.71,2.18,123.66,5.4,0,7.99,22.34,3.08,28.72,9.91,4.98,8.61,618,1.16,6.67,186.1,5926.04,6.88,53.91,32.35,0,0,79.78,0,7.28,4.16,0,0,1216.31,0,0,76.4,0,38.61
 48-58,0,0,0,1.72,133.18,37.3,0,3548.05,0.6,6.09,7.4,206.82,12.92,0,14,16.83,10.52,20.7,9.43,6.52,6.35,787.53,8.02,40.13,158.56,3497.9,15.15,27.04,43.15,0,1.04,32.53,0.56,0,3.51,0.76,0,608.97,0,0,50.68,0,40.62
 60-70,0.81,0,0.65,0,99.04,4.9,2.15,2097.88,1.01,0.82,12.55,218.92,18.87,0,0.7,29.44,0.93,6.79,8.6,12.26,2.38,487.98,1.93,35.45,70.48,1457.81,8.73,15.14,8.58,0,0,27.7,0,0,15.89,1.25,0,108.73,3.97,0.63,43.76,0,44.57
 72-82,0,0,3.84,0,98.77,24.96,0.54,934.7,1.66,5.46,8.27,212.35,26.97,0.52,10.05,50.78,15.44,8.6,1.92,3.61,0.65,488.47,4.73,35.95,75.79,1165.5,8.38,24.09,27.12,0,1.97,24.87,0.56,0,7.34,0,0,48.72,11.73,4.82,79.49,1.62,39.81
 84-94,0,0,1.65,0.76,94.6,36.87,0,798.48,0,1.14,5.27,132.59,35.2,1.3,5.8,27.61,9.89,11.36,3.31,10.63,7.61,337.96,2.38,46.61,73.87,780.33,5.32,17.25,24.38,0,0.57,36.87,0,0,14.5,0,0,60.68,15.99,2.34,54.46,5.85,14.41
 96-106,0,0,6.3,0,101.94,49.3,2.34,769.06,1.95,2.8,3.36,163.03,50.15,0,10.51,80.91,10.05,15.35,21.19,13.87,2.35,324.93,2.36,35.28,56.99,869.99,4.54,33.34,40.72,0,0,57.94,0.7,0,9.89,0,0,16.9,14.16,6.95,80.1,3.19,8.87
108-118,0,0,0,1.27,77.3,32.71,0,575.93,0,8.03,11.14,142.42,26.32,0,3.73,39,11.02,12.04,9.23,10.83,2.11,167.07,4.58,23.77,42.41,998.64,10.39,21.52,26.08,0,0,38.9,0,0,5.21,0,0,24.49,6.97,7.4,43.85,0.9,11.46
120,0,0,8.09,0,44.28,35.75,0,524.43,4.08,0,0,121.44,34.37,0,5.18,65.48,5.57,14.95,1.48,10.42,1.51,294.28,0,11.17,43.24,939.22,3.59,32.99,15.26,0,0,22.04,0,0,20.91,0,0,23.71,2.73,0,67.37,0,2.34
