stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,10.67,457.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,23.51,197.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,19.7,0,7.39,0,0,0,7.88,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,121.14,0,0,0,30.52,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,17.07,0,33.4,0,0,0,40.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.3,10.51,0,0,134,0,0,0,39.68,0,0,0,0,0,0,0,0
 14-21,0,0,0,3.02,44.09,14.65,0,16.19,0,0,0,7.1,0,0,5.42,0,0,0,0,0,0,18.91,0,0,15.84,237.44,1.1,0,1.85,5.41,0,0,22.92,5.22,0.91,34.57,101.24,0,0,4.48,0,0.97
 24-34,0,0,1.76,0.6,1.37,2.21,0,20.15,0,0.64,0,12.35,0,0,0,0,0.72,0,0,0,0,9.4,0,0,6.63,214.18,0,3.85,1.92,0,0,0.99,0,0.76,0,2.58,64.95,0,0,7.44,0,0
 36-46,0,0,0,0,1.25,0,0,33.73,0,1.24,0,23.42,0,0,0,0,0.77,0,0.61,0,0,5.65,0,1.06,1.44,124.16,0,8.23,0.6,0,0,4.56,0,0.62,0,0,57.81,0,0,0.92,0,0
 48-58,0,0,0,0,5.56,0.73,0,50.39,0,0,2.03,15.32,2.57,0,0,18.91,0.5,0,0,0,0,18.94,0.49,0.95,1.25,104.78,1.01,2.53,1.49,0,0,0.59,0,0,0,0,33.73,0,0,2.38,0,0
 60-70,0,0,0,0,2.17,0,0,109.14,0,0,0,12.6,0,0,0,1.92,0,0,0,0,6.22,23.09,1.09,0.63,2.5,165.26,0,0,1.28,0,1.08,0,0,0,0,0,53.71,0,0.9,3.82,0,0
 72-82,0,0,1.8,0,6.39,12.68,0,138.89,0,0,3.03,34.82,0,0,0,1.18,1.27,1.82,1.89,0,0,41.36,0,4.34,5.04,148.21,0,4.28,3.13,0,0,7.78,0,0,0,0,16.8,0.74,0,3.75,0,9.79
 84-94,0,0,1.2,0,10.63,36.32,3.44,117.61,0,4.09,0.61,19.31,3.87,0,0,2.57,0.68,0,6.48,0,3.13,44.59,0,1.4,4.14,153.64,0,2.27,11.81,0,0,13.08,0,0,0,0,36.89,3.09,0,4.55,0,0.59
 96-106,0,0,4.04,0,27.68,17.76,1.93,153.18,0.57,2.75,0,37.22,2.26,0,2.53,6.47,3.12,2.7,4.53,3.15,0.75,73.42,0,21.1,4.85,189.85,0.85,3.91,22.7,0,2.34,38.47,0,0,0,0,15.69,1.26,0.78,14.83,1.17,5.41
108-118,0,0,0,0,30.22,28.04,4.07,190.05,9.48,11.14,0,61.43,10.95,0,2.36,17.25,4.33,8.73,5.12,0.67,3.11,117.47,7.92,1.9,6.18,298.08,2.02,1.4,13.6,0,0,21.44,0,0,1.34,0,21.64,7.98,1.59,24.2,0.72,5.57
120,0,0,8.41,0,28.59,16.18,0,300.55,5.11,4.45,0,76.62,21.02,0,0,11.56,1.4,0,2.81,3.03,1.54,191.34,0,0,21.17,553.15,6.07,5.76,37.45,0,13.12,31.84,0,11.61,2.81,0,8.31,3.07,0,11.71,29.12,1.1
