stage,blastomeres,epidermis,eye,immune,ionocyte,lateral_line,mucous,neural,olfactory,periderm,taste
  5-6,71.69,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,9.05,0,0,0
 24-34,0,0,0,0,0,0,0,1.15,0.69,3.78,0
 36-46,0,0,0,0,1.02,0,1.16,3.61,0,0.62,0
 48-58,0,0,0,0,0,0,0,13.23,0,0.4,0
 60-70,0,0,0,0,0,0,0,2.39,0,4.03,2.51
 72-82,0,0,0,0,0,0,0,0,0,4.17,0
 84-94,0,0,0,0,0,1.2,0,2,0,5.37,0
 96-106,0,2.5,0,0,0,0,0,0,0,5.47,0
108-118,0,4.45,3.12,0.61,0,0,0,0,0,2.41,0
120,0,0,0,0,0,0,0,12.38,0,1.07,0
