stage,eye,glial,mesenchyme,neural,spinal_cord,vasculature
  7-9,0,0,0,9.21,0,0
 14-21,0.87,0,1.16,0,0,0
 24-34,0,0,0,0.61,0,0
 36-46,0,0,0,0,5.86,0
 48-58,0,0,0,0,0.87,0
 60-70,1.96,0,0,0,0,0
 84-94,0,0,1.62,0,0,0
108-118,5.09,0,0,0,0,0
120,0,8.36,0,0,0,4.28
