stage,immune,neural
 24-34,3.97,0
 36-46,0.56,0
 48-58,2.01,0
 60-70,8.92,0
 72-82,7.47,0
 84-94,2.44,0
 96-106,11.42,0
108-118,12.62,0
120,13.84,2.57
