stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,25.52,256.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.68,0,0,0,0,0,0,0,0,0,0
  5-6,106.65,449.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.59,13.98,0,0,0,0,8.81,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,39.77,0,0,0,20.15,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.59,19.03,0,0,10.71,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,1.11,15.59,175.36,25.19,0,28.85,0,0,0,18.64,9.54,0,1.67,0,0,0,0,14.01,5.83,100.18,0,0,136.81,856.55,32.81,0,0,7.79,0,0,12.12,18.29,4.62,80.59,252.6,0,0,5,0,13.2
 24-34,0.88,0,0.6,3.27,117.81,3.36,0,87.01,0.96,3.19,3.69,71.43,4.43,0,26.69,0,4.5,14.2,2.37,3.46,18.26,474.88,0,0,276.99,2899.99,23.65,42.59,5.36,1,0,16.66,0,24.89,1.6,42.24,884.92,0,0,35.19,0,68.5
 36-46,0,0,0,0,42.61,1.27,0,111.6,4.59,0.93,21.44,147.45,0.72,0,10.21,6.34,0,0.57,0.95,2.96,30.19,621.27,0,9.77,157.16,5276.64,12.34,63.49,11.61,0,3.79,25.04,0,20.5,0.73,0,955.28,0,1.23,5.98,0,47.2
 48-58,0,0,0,0,57.08,0,0,536.02,2.54,3.71,32.56,344.88,0,0.49,17.36,1.44,0,16.78,1.01,5.35,19.58,722.71,2.11,22.44,122.07,8991.62,16.45,52.04,15.48,0,7.79,9.2,0,12.74,1.67,0,958.66,0,1.58,9.66,0,133.96
 60-70,0,0,0,0,61.52,0,0,1181.82,1.75,20.31,39.39,328.44,1.82,1.21,20.13,5.82,10.43,5.17,2.26,0,9.83,883.43,1.27,28.06,83.11,10652.41,15.37,59.25,8.08,0,10.5,20.06,0,12.07,0,0,619.05,0,10.59,6.55,7.89,99.12
 72-82,0,0,0.75,0,45.96,2.49,0,1405.33,1.82,5.41,57.29,267.49,7.94,0,13.56,10.78,2.28,8.67,0,0,14.04,1035.07,2.44,29.01,87.59,9833.43,4.07,100.17,28.58,0,12.09,17.54,0,2.62,0.53,0,356.97,2.37,16.46,17.09,28.2,95.14
 84-94,0,0,1.29,0,61.27,2.77,0,1262.59,2.49,4.86,24.92,230.19,3.99,0,17.6,4.35,1.55,29.81,2.96,6.43,45.65,981.97,0,62.04,51.77,6440.78,5.14,63.42,37.52,0,16.11,10.46,0,5.75,0,0,241.79,0.95,20.88,6.78,27.84,55.24
 96-106,0,0,0,0,60.76,14.53,2.11,924.82,9.96,16.34,51.73,283.06,3.4,0,25.08,5.93,4.15,22.71,3.71,20.09,20.07,700.74,5.36,46.91,49.38,5282.92,1.21,101.11,38.38,0,17.17,9.84,0,9.37,1.51,0,81.56,1.57,22.68,7.01,26.45,91.57
108-118,0,0,1.79,0,81.1,8.8,0,975.34,3.32,3.66,34.39,376.47,19.02,0,9.92,6.36,2.38,30.66,7.37,3.18,46.06,848.47,1.14,29.9,71.57,5473.51,13.25,76.38,40.62,0,20.91,11.3,0,7.13,1.12,0,94.95,5.8,14.48,19.65,31.12,71.73
120,0,0,3.73,8.82,57.11,8.1,0,937.78,3.24,7.49,51.41,447.06,7.1,5.2,25.64,10.78,0,17.66,3,1.61,13.09,1033.61,21.36,91.88,71.56,7554.89,5.96,53.11,32.63,0,46.75,14.19,1.12,14.06,0,0,92.82,0,9.83,12.24,61.77,33.96
