stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,139.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,27.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,5.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.19,7.15,0,0,32.46,0,4.5,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,69.87,0,0,35.87,0,0,0,0,0,9.28,0,0,0,0,0,14.93,0,0,0,0,0,259.15,17.32,0,0,92.13,0,0,11.96,3.96,10.55,0,0,5.09,0,0,0,0,0
 14-21,0,0,0,3.64,20.18,52.52,17.2,0,0,0,0,0.85,0,0.89,8.32,0,0,0,329.05,0.86,23.18,0,0,5.91,121.41,8.03,0,5.55,4.48,0,0,1.26,16.39,2.1,0,16.97,27.05,0,0,7.25,0,2.14
 24-34,0,0,2.22,1.22,7.97,15.39,16.16,0,1.53,0,5.12,1.35,0,2.06,54.61,0.62,0,0,336.49,1.81,47.21,0,0,6.84,145.2,4.44,0,2.88,0,0,2.32,0,0,0,0,5.82,30.73,0,0,23.75,0,7.27
 36-46,0,0,1.03,0,1.71,10.38,15.98,0,0,14.35,11.45,4.96,0,2,166.03,0,1.68,2.33,255.42,18.95,54.2,0.59,2.26,12.94,47.11,1.07,0.57,17.01,0,0,1.71,1.38,0,0,0,0,22.4,0,0,20.04,0,4.49
 48-58,0,0,0,0,3.61,4.45,17.94,0.8,0.85,19.99,22.74,7.04,1.8,2.22,126.56,0.38,4.71,3.06,122.64,9.12,75.49,0.65,0.44,7.76,62.81,0.43,0,0.82,0,0,1,0,0,0.46,0,0,15.94,0,0,7.43,0,20.08
 60-70,0,0,1.52,0,5.92,17.11,56.12,0,0,9.23,28.25,34.7,0,0,192.47,0,2.96,0,115,12.91,139.12,3.28,5.04,7.17,71.99,2.39,0.62,0.81,0,0,10.38,0,0,0.62,0,0,0,0,3.7,8.03,0,22.49
 72-82,0,0,2.22,0,5.35,29.39,46.3,1.65,0,4.05,37.36,140.73,0.6,3.24,136.18,1.26,2.95,1.34,53.51,20.76,188.65,4.32,15.99,8.38,103.34,0,0,8.51,0,1.53,2.21,0,0,0,0,0,2.82,0,2.04,23.48,2.6,1.17
 84-94,0,0,1.53,0,14.48,109.02,32.91,0,2.36,24.03,18.06,367.42,0.6,0.82,202.88,1.23,12.26,4.38,22.75,5.83,176.73,5.86,9.14,16.18,91.04,0,0,18.18,0,0,11.26,0,0,2.24,0,0,1.39,0,2.68,18.55,11.14,1.9
 96-106,0,0,7.12,0,8.23,111.28,56.61,0.74,1.91,21.9,67.01,1022.92,0,3.89,188.72,4.86,0.67,5.28,45.81,2.45,166.43,6.42,20.61,16.6,167.43,1.42,4.49,23.67,0,12.45,24.47,0,0,5.99,0,0,9.54,0,8.72,31.42,11.93,38.04
108-118,0,0,3.56,0,24.4,77.15,56.13,1.83,1.97,10.75,55.57,1577.53,0,0.86,220.53,6.84,14.74,3.8,25.81,12.47,233.91,2.59,36.67,12.57,173.96,7.48,2.42,33.7,0,16.15,14.56,0,0,5.08,1.02,0,4.09,2.03,8.42,21.56,16.29,37.11
120,5.85,0,3.73,0,17.3,119.48,38.09,0,6.85,22.98,119.59,1538.06,0,7.97,374.36,3.88,1.01,4.93,71.91,23.48,272.16,0,22.54,21.42,358.71,0,21.38,36.78,0,19.05,6.61,0,0,2.9,0,0,7.32,0,1.52,11.54,6.76,0
