stage,blastomeres,endoderm,eye,glial,immune,mesenchyme,neural,periderm,spinal_cord
  3-4,35.29,0,0,0,0,0,0,0,0
  5-6,8.13,0,0,0,0,0,0,9.26,0
  7-9,0,4.22,0,0,0,0,7.94,0,0
 14-21,0,0,0,0,0,0,1,0,0
 24-34,0,0,0,0,0,0,0,0,2.77
 36-46,0,0,0,0,0,0,2.7,0,0
 48-58,0,0,0,0,1.36,0.98,0.67,0,0
 60-70,0,0,0.69,0.85,0,4.24,4.54,0,0
 72-82,0,0,0.99,0,1.18,16.21,12.3,0,0
 84-94,0,0,8.04,0,1.46,0,1.09,0,0
 96-106,0,0,0,0,5.74,0,16.93,0,0
108-118,0,0,2.45,0,0,5.46,0,0,0
120,0,0,11.75,3.25,0,0,0,0,0
