stage,epidermis,eye,glial,heart,ionocyte,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,otic,pericytes,periderm,slow_muscle,spinal_cord
 24-34,0,0,0,0,0,0,0,0,0,0.65,5.07,0,0,0,0,0,0
 36-46,0,0,1.11,0,0,0,0.58,0,0,0,1.66,0,0,0,0,0,1.49
 48-58,0,6.44,0.63,0.38,4.73,0,0.44,0,0,0,9.65,0,0,0,0,1.57,0
 60-70,1.02,7.18,4.21,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0
 72-82,1.73,1.93,2.71,0,0,1.89,3.76,1.76,4.81,0,12.69,0,0,0,0,0,0
 84-94,0,2.03,0,0,0,0,8.3,0,0,0,13.46,1.52,0,0,0,0,0
 96-106,2.56,5.31,0,0,0,0,1.47,0,0,0,0,0,0.6,0,0,0,2.51
108-118,0,0,0,0.51,0,0,0,0,0,0,7.95,0,0,0,0,0,0
120,0,12.16,0,0,0,0,2.62,0,0,0,29.23,0,0,17.57,2.03,0,0
