stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,110.18,1696.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.16,0,0,0,0,0,0,0,0,0,0,0
  5-6,65.26,702.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.57,0,0,0,13.81,0,23.36,0,0,0,0,0,0,0,0,0,0,0
  7-9,13.16,14.19,0,20.58,0,0,64.31,0,0,0,0,0,24.02,0,0,0,0,0,0,0,0,0,0,0,448.14,10.15,0,0,136.1,0,0,7.8,0,0,0,0,0,0,0,0,0,0
 10-12,0,14.24,0,26,0,21.34,81.08,0,0,0,0,0,10.57,0,0,0,0,0,0,0,0,0,0,0,647.6,22.3,0,0,153.4,0,3.1,3.78,0,22.19,0,0,0,0,0,0,0,0
 14-21,0,0,1.69,3.53,109.94,7.82,50.64,0,0,0,6.68,1.95,0,0,0,1.78,0,1.68,0,0,34.74,0,0,42.44,531.21,45.94,3.12,11.86,10.87,0,4.6,1.23,14.67,1.1,2.94,9.99,103.92,0,0,5.19,0,0
 24-34,0,0,0,1.22,13.94,0.67,66.9,0,1.33,0.69,13.59,0,0,0.8,0,0,0,2.71,0.69,1.38,81.61,0,0,24.47,741.82,1.37,6.42,8.18,0,0,4.12,0,0,1.17,0,1.28,110.44,0,0,11.28,0,2.77
 36-46,0,0,0,0.96,1.23,0,131.74,0,0.68,0,17.52,0.61,0,0,3.37,0,0.83,0.56,0,0.66,79.4,0,1.48,29.87,791.88,2.21,14.09,5.32,0,0,4.47,0,6.58,0,0,0,134.62,0,0,6.87,0,0
 48-58,0,0,0,0,2.88,0.69,147.8,1.32,1.07,2.21,28.97,0,0,0,0,0,1.9,0,0,6.82,66.92,0,2.54,7.06,527.81,0,4.06,4.78,0,0.53,0,0,0,0,1.71,0,72.45,0,0,5.68,0,4.72
 60-70,0,0,0,0,7.06,0,124.82,0,0,7,31.65,1.6,0,0,0,0,0,0,0,0,111.69,0,0,8.34,455.34,0,4.15,0.69,0,0.84,5.8,0,0,0,0,0,56.66,0,0,5.84,0,10.68
 72-82,0,0,0,0,1.77,0,85.11,0,0,4.01,41.15,2.68,0,0,0.51,1.06,0,1.74,0,0,116.86,0.58,1.48,11.85,370.88,0,7.6,3.11,0,1.12,0.95,0,0,0,0,0,24.22,0,2.94,8.64,2.45,0
 84-94,0,0,1.11,0,6.2,4.24,67.28,0,0,0.85,26.13,0,0,0,1.44,0,2.79,0,0,0,88,0,3.66,12.39,228.68,3.19,6.21,2.89,0,0,0.83,0,0,1.13,0,0,23.94,0,0,2.12,2.72,0
 96-106,0,0,0.95,0,5.43,0,80.9,0,0,0.81,24.87,0,0,0,0,0,0.81,1.32,0,0,70.86,0,2.28,6.33,238.59,0,3.84,5.67,0,0,4.08,0,0,0,0,0,20.95,0,2.84,16.67,0,0
108-118,0,0,0.93,0,5.27,4.82,60.68,0,0.52,1.18,49.12,2.63,0,1.02,1.79,0,0.48,0,1.22,0,90.22,0,1.06,5.67,431.08,0,2.73,8.49,0,0.92,1.59,0,0,0,0,0,7.38,1.32,0,2.04,0,5.25
120,0,0,8.05,0,7.01,1.25,77.88,0,0,0,49.92,3.28,0,0,1.29,3.6,1.59,1.34,0,0,80.91,0,0,8.3,406.67,4,22.73,9,0,0,0,0,0,0,0,0,4.66,0,0,11.24,4.27,2.08
